11.1786	7.96429	1918.48	375.173	190.577	3.80354e-06
12.25	7.96429	2360.8	450.479	190.577	4.25084e-06
13.3214	7.96429	2887.49	532.674	190.577	4.92154e-06
14.3929	7.96429	3505.93	621.76	190.577	5.51206e-06
15.4643	7.96429	4223.52	717.744	190.577	5.70939e-06
1.53571	9.03571	750.349	7.1984	245.219	2.84193e-05
2.60714	9.03571	765.288	20.6889	245.219	1.3128e-05
3.67857	9.03571	798.288	40.9104	245.219	4.36724e-06
4.75	9.03571	856.632	67.9976	245.219	-1.02899e-06
5.82143	9.03571	947.686	101.971	245.219	-3.77093e-06
6.89286	9.03571	1078.83	142.834	245.219	-4.64582e-06
7.96429	9.03571	1257.45	190.586	245.219	-4.49255e-06
9.03571	9.03571	1490.92	245.227	245.219	-4.04119e-06
10.1071	9.03571	1786.63	306.756	245.219	-3.73771e-06
11.1786	9.03571	2151.94	375.173	245.219	-3.80354e-06
12.25	9.03571	2594.26	450.479	245.219	-4.25084e-06
13.3214	9.03571	3120.95	532.674	245.219	-4.92154e-06
14.3929	9.03571	3739.4	621.76	245.219	-5.51206e-06
15.4643	9.03571	4456.99	717.744	245.219	-5.70939e-06
1.53571	10.1071	1046.05	7.19849	306.75	0.000133891
2.60714	10.1071	1060.99	20.6889	306.75	6.00507e-05
3.67857	10.1071	1093.99	40.9104	306.75	1.73378e-05
4.75	10.1071	1152.33	67.9976	306.75	-7.86473e-06
5.82143	10.1071	1243.38	101.971	306.75	-1.96252e-05
6.89286	10.1071	1374.53	142.834	306.75	-2.21876e-05
7.96429	10.1071	1553.15	190.586	306.75	-2.04187e-05
9.03571	10.1071	1786.62	245.227	306.75	-1.76764e-05
10.1071	10.1071	2082.32	306.756	306.75	-1.59601e-05
11.1786	10.1071	2447.64	375.173	306.75	-1.6111e-05
12.25	10.1071	2889.96	450.479	306.75	-1.82953e-05
13.3214	10.1071	3416.65	532.674	306.75	-2.1769e-05
14.3929	10.1071	4035.09	621.76	306.75	-2.5044e-05
15.4643	10.1071	4752.68	717.744	306.75	-2.63277e-05
1.53571	11.1786	1411.36	7.19882	375.169	0.000474148
2.60714	11.1786	1426.3	20.6891	375.169	0.000200435
3.67857	11.1786	1459.3	40.9105	375.169	4.2885e-05
4.75	11.1786	1517.64	67.9976	375.169	-4.51879e-05
5.82143	11.1786	1608.7	101.971	375.169	-7.74799e-05
6.89286	11.1786	1739.84	142.834	375.169	-7.85399e-05
7.96429	11.1786	1918.46	190.586	375.169	-6.69758e-05
9.03571	11.1786	2151.93	245.227	375.169	-5.53261e-05
10.1071	11.1786	2447.64	306.756	375.169	-4.80964e-05
11.1786	11.1786	2812.96	375.173	375.169	-4.77813e-05
12.25	11.1786	3255.27	450.479	375.169	-5.52593e-05
13.3214	11.1786	3781.96	532.674	375.169	-6.92287e-05
14.3929	11.1786	4400.41	621.76	375.169	-8.33993e-05
15.4643	11.1786	5118	717.744	375.168	-9.0194e-05
1.53571	12.25	1853.67	7.19997	450.475	0.00167821
2.60714	12.25	1868.61	20.6895	450.477	0.000654678
3.67857	12.25	1901.61	40.9105	450.477	5.25735e-05
4.75	12.25	1959.95	67.9974	450.477	-0.000225569
5.82143	12.25	2051.01	101.971	450.477	-0.000299989
6.89286	12.25	2182.15	142.834	450.476	-0.000262882
7.96429	12.25	2360.77	190.586	450.476	-0.000210056
9.03571	12.25	2594.24	245.227	450.476	-0.000167278
10.1071	12.25	2889.95	306.756	450.476	-0.000140221
11.1786	12.25	3255.27	375.173	450.476	-0.000133183
12.25	12.25	3697.58	450.479	450.475	-0.000157209
13.3214	12.25	4224.27	532.674	450.475	-0.0002091
14.3929	12.25	4842.72	621.76	450.475	-0.000272895
15.4643	12.25	5560.31	717.744	450.475	-0.000307075
1.53571	13.3214	2380.36	7.20419	532.672	0.00619432
2.60714	13.3214	2395.3	20.6909	532.676	0.00197379
3.67857	13.3214	2428.3	40.9104	532.677	-0.000204226
4.75	13.3214	2486.64	67.9967	532.676	-0.00114549
5.82143	13.3214	2577.7	101.97	532.675	-0.00107021
6.89286	13.3214	2708.84	142.833	532.674	-0.00084208
7.96429	13.3214	2887.46	190.585	532.673	-0.000644815
9.03571	13.3214	3120.93	245.226	532.673	-0.000502956
10.1071	13.3214	3416.63	306.755	532.672	-0.000410413
11.1786	13.3214	3781.95	375.173	532.672	-0.000368799
12.25	13.3214	4224.27	450.479	532.671	-0.000406601
13.3214	13.3214	4750.95	532.673	532.671	-0.000612868
14.3929	13.3214	5369.4	621.759	532.67	-0.000881182
15.4643	13.3214	6086.99	717.743	532.669	-0.00107847
1.53571	14.3929	2998.8	7.22025	621.763	0.0237994
2.60714	14.3929	3013.76	20.6954	621.779	0.00634003
3.67857	14.3929	3046.76	40.908	621.78	-0.00440855
4.75	14.3929	3105.1	67.9936	621.775	-0.00457631
5.82143	14.3929	3196.15	101.968	621.771	-0.00352198
6.89286	14.3929	3327.29	142.831	621.767	-0.00260188
7.96429	14.3929	3505.91	190.584	621.765	-0.00195374
9.03571	14.3929	3739.38	245.225	621.763	-0.00151243
10.1071	14.3929	4035.08	306.755	621.762	-0.00121631
11.1786	14.3929	4400.4	375.172	621.761	-0.00104186
12.25	14.3929	4842.71	450.478	621.759	-0.00103482
13.3214	14.3929	5369.4	532.672	621.758	-0.00140287
14.3929	14.3929	5987.84	621.757	621.756	-0.00293531
15.4643	14.3929	6705.43	717.74	621.752	-0.00393334
1.53571	15.4643	3716.42	7.29762	717.784	0.120624
2.60714	15.4643	3731.41	20.6887	717.839	-0.0188722
3.67857	15.4643	3764.4	40.8941	717.817	-0.0214108
4.75	15.4643	3822.73	67.9828	717.797	-0.0155551
5.82143	15.4643	3913.77	101.96	717.783	-0.010912
6.89286	15.4643	4044.9	142.826	717.773	-0.00786631
7.96429	15.4643	4223.51	190.58	717.766	-0.00588365
9.03571	15.4643	4456.98	245.222	717.76	-0.00455703
10.1071	15.4643	4752.68	306.752	717.756	-0.00364695
11.1786	15.4643	5117.99	375.17	717.752	-0.00303743
12.25	15.4643	5560.3	450.476	717.749	-0.00274266
13.3214	15.4643	6086.99	532.67	717.746	-0.00307625
14.3929	15.4643	6705.43	621.753	717.741	-0.00538252
15.4643	15.4643	7423.01	717.729	717.729	-0.0176814
