2601
0.1034	0.0064
0.1056	0.0064
0.1078	0.0064
0.11	0.0064
0	0.0096
0.0022	0.0096
0.0044	0.0096
0.0066	0.0096
0.0088	0.0096
0.011	0.0096
0.0132	0.0096
0.0154	0.0096
0.0176	0.0096
0.0198	0.0096
0.022	0.0096
0.0242	0.0096
0.0264	0.0096
0.0286	0.0096
0.0308	0.0096
0.033	0.0096
0.0352	0.0096
0.0374	0.0096
0.0396	0.0096
0.0418	0.0096
0.044	0.0096
0.0462	0.0096
0.0484	0.0096
0.0506	0.0096
0.0528	0.0096
0.055	0.0096
0.0572	0.0096
0.0594	0.0096
0.0616	0.0096
0.0638	0.0096
0.066	0.0096
0.0682	0.0096
0.0704	0.0096
0.0726	0.0096
0.0748	0.0096
0.077	0.0096
0.0792	0.0096
0.0814	0.0096
0.0836	0.0096
0.0858	0.0096
0.088	0.0096
0.0902	0.0096
0.0924	0.0096
0.0946	0.0096
0.0968	0.0096
0.099	0.0096
0.1012	0.0096
0.1034	0.0096
0.1056	0.0096
0.1078	0.0096
0.11	0.0096
0	0.0128
0.0022	0.0128
0.0044	0.0128
0.0066	0.0128
0.0088	0.0128
0.011	0.0128
0.0132	0.0128
0.0154	0.0128
0.0176	0.0128
0.0198	0.0128
0.022	0.0128
0.0242	0.0128
0.0264	0.0128
0.0286	0.0128
0.0308	0.0128
0.033	0.0128
0.0352	0.0128
0.0374	0.0128
0.0396	0.0128
0.0418	0.0128
0.044	0.0128
0.0462	0.0128
0.0484	0.0128
0.0506	0.0128
0.0528	0.0128
0.055	0.0128
0.0572	0.0128
0.0594	0.0128
0.0616	0.0128
0.0638	0.0128
0.066	0.0128
0.0682	0.0128
0.0704	0.0128
0.0726	0.0128
0.0748	0.0128
0.077	0.0128
0.0792	0.0128
0.0814	0.0128
0.0836	0.0128
0.0858	0.0128
0.088	0.0128
0.0902	0.0128
0.0924	0.0128
0.0946	0.0128
0.0968	0.0128
0.099	0.0128
0.1012	0.0128
0.1034	0.0128
0.1056	0.0128
0.1078	0.0128
0.11	0.0128
0	0.016
0.0022	0.016
0.0044	0.016
0.0066	0.016
0.0088	0.016
0.011	0.016
0.0132	0.016
0.0154	0.016
0.0176	0.016
0.0198	0.016
0.022	0.016
0.0242	0.016
0.0264	0.016
0.0286	0.016
0.0308	0.016
0.033	0.016
0.0352	0.016
0.0374	0.016
0.0396	0.016
0.0418	0.016
0.044	0.016
0.0462	0.016
0.0484	0.016
0.0506	0.016
0.0528	0.016
0.055	0.016
0.0572	0.016
0.0594	0.016
0.0616	0.016
0.0638	0.016
0.066	0.016
0.0682	0.016
0.0704	0.016
0.0726	0.016
0.0748	0.016
0.077	0.016
0.0792	0.016
0.0814	0.016
0.0836	0.016
0.0858	0.016
0.088	0.016
0.0902	0.016
0.0924	0.016
0.0946	0.016
0.0968	0.016
0.099	0.016
0.1012	0.016
0.1034	0.016
0.1056	0.016
0.1078	0.016
0.11	0.016
0	0.0192
0.0022	0.0192
0.0044	0.0192
0.0066	0.0192
0.0088	0.0192
0.011	0.0192
0.0132	0.0192
0.0154	0.0192
0.0176	0.0192
0.0198	0.0192
0.022	0.0192
0.0242	0.0192
0.0264	0.0192
0.0286	0.0192
0.0308	0.0192
0.033	0.0192
0.0352	0.0192
0.0374	0.0192
0.0396	0.0192
0.0418	0.0192
0.044	0.0192
0.0462	0.0192
0.0484	0.0192
0.0506	0.0192
0.0528	0.0192
0.055	0.0192
0.0572	0.0192
0.0594	0.0192
0.0616	0.0192
0.0638	0.0192
0.066	0.0192
0.0682	0.0192
0.0704	0.0192
0.0726	0.0192
0.0748	0.0192
0.077	0.0192
0.0792	0.0192
0.0814	0.0192
0.0836	0.0192
0.0858	0.0192
0.088	0.0192
0.0902	0.0192
0.0924	0.0192
0.0946	0.0192
0.0968	0.0192
0.099	0.0192
0.1012	0.0192
0.1034	0.0192
0.1056	0.0192
0.1078	0.0192
0.11	0.0192
0	0.0224
0.0022	0.0224
0.0044	0.0224
0.0066	0.0224
0.0088	0.0224
0.011	0.0224
0.0132	0.0224
0.0154	0.0224
0.0176	0.0224
0.0198	0.0224
0.022	0.0224
0.0242	0.0224
0.0264	0.0224
0.0286	0.0224
0.0308	0.0224
0.033	0.0224
0.0352	0.0224
0.0374	0.0224
0.0396	0.0224
0.0418	0.0224
0.044	0.0224
0.0462	0.0224
0.0484	0.0224
0.0506	0.0224
0.0528	0.0224
0.055	0.0224
0.0572	0.0224
0.0594	0.0224
0.0616	0.0224
0.0638	0.0224
0.066	0.0224
0.0682	0.0224
0.0704	0.0224
0.0726	0.0224
0.0748	0.0224
0.077	0.0224
0.0792	0.0224
0.0814	0.0224
0.0836	0.0224
0.0858	0.0224
0.088	0.0224
0.0902	0.0224
0.0924	0.0224
0.0946	0.0224
0.0968	0.0224
0.099	0.0224
0.1012	0.0224
0.1034	0.0224
0.1056	0.0224
0.1078	0.0224
0.11	0.0224
0	0.0256
0.0022	0.0256
0.0044	0.0256
0.0066	0.0256
0.0088	0.0256
0.011	0.0256
0.0132	0.0256
0.0154	0.0256
0.0176	0.0256
0.0198	0.0256
0.022	0.0256
0.0242	0.0256
0.0264	0.0256
0.0286	0.0256
0.0308	0.0256
0.033	0.0256
0.0352	0.0256
0.0374	0.0256
0.0396	0.0256
0.0418	0.0256
0.044	0.0256
0.0462	0.0256
0.0484	0.0256
0.0506	0.0256
0.0528	0.0256
0.055	0.0256
0.0572	0.0256
0.0594	0.0256
0.0616	0.0256
0.0638	0.0256
0.066	0.0256
0.0682	0.0256
0.0704	0.0256
0.0726	0.0256
0.0748	0.0256
0.077	0.0256
0.0792	0.0256
0.0814	0.0256
0.0836	0.0256
0.0858	0.0256
0.088	0.0256
0.0902	0.0256
0.0924	0.0256
0.0946	0.0256
0.0968	0.0256
0.099	0.0256
0.1012	0.0256
0.1034	0.0256
0.1056	0.0256
0.1078	0.0256
0.11	0.0256
0	0.0288
0.0022	0.0288
0.0044	0.0288
0.0066	0.0288
0.0088	0.0288
0.011	0.0288
0.0132	0.0288
0.0154	0.0288
0.0176	0.0288
0.0198	0.0288
0.022	0.0288
0.0242	0.0288
0.0264	0.0288
0.0286	0.0288
0.0308	0.0288
0.033	0.0288
0.0352	0.0288
0.0374	0.0288
0.0396	0.0288
0.0418	0.0288
0.044	0.0288
0.0462	0.0288
0.0484	0.0288
0.0506	0.0288
0.0528	0.0288
0.055	0.0288
0.0572	0.0288
0.0594	0.0288
0.0616	0.0288
0.0638	0.0288
0.066	0.0288
0.0682	0.0288
0.0704	0.0288
0.0726	0.0288
0.0748	0.0288
0.077	0.0288
0.0792	0.0288
0.0814	0.0288
0.0836	0.0288
0.0858	0.0288
0.088	0.0288
0.0902	0.0288
0.0924	0.0288
0.0946	0.0288
0.0968	0.0288
0.099	0.0288
0.1012	0.0288
0.1034	0.0288
0.1056	0.0288
0.1078	0.0288
0.11	0.0288
0	0.032
0.0022	0.032
0.0044	0.032
0.0066	0.032
0.0088	0.032
0.011	0.032
0.0132	0.032
0.0154	0.032
0.0176	0.032
0.0198	0.032
0.022	0.032
0.0242	0.032
0.0264	0.032
0.0286	0.032
0.0308	0.032
0.033	0.032
0.0352	0.032
0.0374	0.032
0.0396	0.032
0.0418	0.032
0.044	0.032
0.0462	0.032
0.0484	0.032
0.0506	0.032
0.0528	0.032
0.055	0.032
0.0572	0.032
0.0594	0.032
0.0616	0.032
0.0638	0.032
0.066	0.032
0.0682	0.032
0.0704	0.032
0.0726	0.032
0.0748	0.032
0.077	0.032
0.0792	0.032
0.0814	0.032
0.0836	0.032
0.0858	0.032
0.088	0.032
0.0902	0.032
0.0924	0.032
0.0946	0.032
0.0968	0.032
0.099	0.032
0.1012	0.032
0.1034	0.032
0.1056	0.032
0.1078	0.032
0.11	0.032
0	0.0352
0.0022	0.0352
0.0044	0.0352
0.0066	0.0352
0.0088	0.0352
0.011	0.0352
0.0132	0.0352
0.0154	0.0352
0.0176	0.0352
0.0198	0.0352
0.022	0.0352
0.0242	0.0352
0.0264	0.0352
0.0286	0.0352
0.0308	0.0352
0.033	0.0352
0.0352	0.0352
0.0374	0.0352
0.0396	0.0352
0.0418	0.0352
0.044	0.0352
0.0462	0.0352
0.0484	0.0352
0.0506	0.0352
0.0528	0.0352
0.055	0.0352
0.0572	0.0352
0.0594	0.0352
0.0616	0.0352
0.0638	0.0352
0.066	0.0352
0.0682	0.0352
0.0704	0.0352
0.0726	0.0352
0.0748	0.0352
0.077	0.0352
0.0792	0.0352
0.0814	0.0352
0.0836	0.0352
0.0858	0.0352
0.088	0.0352
0.0902	0.0352
0.0924	0.0352
0.0946	0.0352
0.0968	0.0352
0.099	0.0352
0.1012	0.0352
0.1034	0.0352
0.1056	0.0352
0.1078	0.0352
0.11	0.0352
0	0.0384
0.0022	0.0384
0.0044	0.0384
0.0066	0.0384
0.0088	0.0384
0.011	0.0384
0.0132	0.0384
0.0154	0.0384
0.0176	0.0384
0.0198	0.0384
0.022	0.0384
0.0242	0.0384
0.0264	0.0384
0.0286	0.0384
0.0308	0.0384
0.033	0.0384
0.0352	0.0384
0.0374	0.0384
0.0396	0.0384
0.0418	0.0384
0.044	0.0384
0.0462	0.0384
0.0484	0.0384
0.0506	0.0384
0.0528	0.0384
0.055	0.0384
0.0572	0.0384
0.0594	0.0384
0.0616	0.0384
0.0638	0.0384
0.066	0.0384
0.0682	0.0384
0.0704	0.0384
0.0726	0.0384
0.0748	0.0384
0.077	0.0384
0.0792	0.0384
0.0814	0.0384
0.0836	0.0384
0.0858	0.0384
0.088	0.0384
0.0902	0.0384
0.0924	0.0384
0.0946	0.0384
0.0968	0.0384
0.099	0.0384
0.1012	0.0384
0.1034	0.0384
0.1056	0.0384
0.1078	0.0384
0.11	0.0384
0	0.0416
0.0022	0.0416
0.0044	0.0416
0.0066	0.0416
0.0088	0.0416
0.011	0.0416
0.0132	0.0416
0.0154	0.0416
0.0176	0.0416
0.0198	0.0416
0.022	0.0416
0.0242	0.0416
0.0264	0.0416
0.0286	0.0416
0.0308	0.0416
0.033	0.0416
0.0352	0.0416
0.0374	0.0416
0.0396	0.0416
0.0418	0.0416
0.044	0.0416
0.0462	0.0416
0.0484	0.0416
0.0506	0.0416
0.0528	0.0416
0.055	0.0416
0.0572	0.0416
0.0594	0.0416
0.0616	0.0416
0.0638	0.0416
0.066	0.0416
0.0682	0.0416
0.0704	0.0416
0.0726	0.0416
0.0748	0.0416
0.077	0.0416
0.0792	0.0416
0.0814	0.0416
0.0836	0.0416
0.0858	0.0416
0.088	0.0416
0.0902	0.0416
0.0924	0.0416
0.0946	0.0416
0.0968	0.0416
0.099	0.0416
0.1012	0.0416
0.1034	0.0416
0.1056	0.0416
0.1078	0.0416
0.11	0.0416
0	0.0448
0.0022	0.0448
0.0044	0.0448
0.0066	0.0448
0.0088	0.0448
0.011	0.0448
0.0132	0.0448
0.0154	0.0448
0.0176	0.0448
0.0198	0.0448
0.022	0.0448
0.0242	0.0448
0.0264	0.0448
0.0286	0.0448
0.0308	0.0448
0.033	0.0448
0.0352	0.0448
0.0374	0.0448
0.0396	0.0448
0.0418	0.0448
0.044	0.0448
0.0462	0.0448
0.0484	0.0448
0.0506	0.0448
0.0528	0.0448
0.055	0.0448
0.0572	0.0448
0.0594	0.0448
0.0616	0.0448
0.0638	0.0448
0.066	0.0448
0.0682	0.0448
0.0704	0.0448
0.0726	0.0448
0.0748	0.0448
0.077	0.0448
0.0792	0.0448
0.0814	0.0448
0.0836	0.0448
0.0858	0.0448
0.088	0.0448
0.0902	0.0448
0.0924	0.0448
0.0946	0.0448
0.0968	0.0448
0.099	0.0448
0.1012	0.0448
0.1034	0.0448
0.1056	0.0448
0.1078	0.0448
0.11	0.0448
0	0.048
0.0022	0.048
0.0044	0.048
0.0066	0.048
0.0088	0.048
0.011	0.048
0.0132	0.048
0.0154	0.048
0.0176	0.048
0.0198	0.048
0.022	0.048
0.0242	0.048
0.0264	0.048
0.0286	0.048
0.0308	0.048
0.033	0.048
0.0352	0.048
0.0374	0.048
0.0396	0.048
0.0418	0.048
0.044	0.048
0.0462	0.048
0.0484	0.048
0.0506	0.048
0.0528	0.048
0.055	0.048
0.0572	0.048
0.0594	0.048
0.0616	0.048
0.0638	0.048
0.066	0.048
0.0682	0.048
0.0704	0.048
0.0726	0.048
0.0748	0.048
0.077	0.048
0.0792	0.048
0.0814	0.048
0.0836	0.048
0.0858	0.048
0.088	0.048
0.0902	0.048
0.0924	0.048
0.0946	0.048
0.0968	0.048
0.099	0.048
0.1012	0.048
0.1034	0.048
0.1056	0.048
0.1078	0.048
0.11	0.048
0	0.0512
0.0022	0.0512
0.0044	0.0512
0.0066	0.0512
0.0088	0.0512
0.011	0.0512
0.0132	0.0512
0.0154	0.0512
0.0176	0.0512
0.0198	0.0512
0.022	0.0512
0.0242	0.0512
0.0264	0.0512
0.0286	0.0512
0.0308	0.0512
0.033	0.0512
0.0352	0.0512
0.0374	0.0512
0.0396	0.0512
0.0418	0.0512
0.044	0.0512
0.0462	0.0512
0.0484	0.0512
0.0506	0.0512
0.0528	0.0512
0.055	0.0512
0.0572	0.0512
0.0594	0.0512
0.0616	0.0512
0.0638	0.0512
0.066	0.0512
0.0682	0.0512
0.0704	0.0512
0.0726	0.0512
0.0748	0.0512
0.077	0.0512
0.0792	0.0512
0.0814	0.0512
0.0836	0.0512
0.0858	0.0512
0.088	0.0512
0.0902	0.0512
0.0924	0.0512
0.0946	0.0512
0.0968	0.0512
0.099	0.0512
0.1012	0.0512
0.1034	0.0512
0.1056	0.0512
0.1078	0.0512
0.11	0.0512
0	0.0544
0.0022	0.0544
0.0044	0.0544
0.0066	0.0544
0.0088	0.0544
0.011	0.0544
0.0132	0.0544
0.0154	0.0544
0.0176	0.0544
0.0198	0.0544
0.022	0.0544
0.0242	0.0544
0.0264	0.0544
0.0286	0.0544
0.0308	0.0544
0.033	0.0544
0.0352	0.0544
0.0374	0.0544
0.0396	0.0544
0.0418	0.0544
0.044	0.0544
0.0462	0.0544
0.0484	0.0544
0.0506	0.0544
0.0528	0.0544
0.055	0.0544
0.0572	0.0544
0.0594	0.0544
0.0616	0.0544
0.0638	0.0544
0.066	0.0544
0.0682	0.0544
0.0704	0.0544
0.0726	0.0544
0.0748	0.0544
0.077	0.0544
0.0792	0.0544
0.0814	0.0544
0.0836	0.0544
0.0858	0.0544
0.088	0.0544
0.0902	0.0544
0.0924	0.0544
0.0946	0.0544
0.0968	0.0544
0.099	0.0544
0.1012	0.0544
0.1034	0.0544
0.1056	0.0544
0.1078	0.0544
0.11	0.0544
0	0.0576
0.0022	0.0576
0.0044	0.0576
0.0066	0.0576
0.0088	0.0576
0.011	0.0576
0.0132	0.0576
0.0154	0.0576
0.0176	0.0576
0.0198	0.0576
0.022	0.0576
0.0242	0.0576
0.0264	0.0576
0.0286	0.0576
0.0308	0.0576
0.033	0.0576
0.0352	0.0576
0.0374	0.0576
0.0396	0.0576
0.0418	0.0576
0.044	0.0576
0.0462	0.0576
0.0484	0.0576
0.0506	0.0576
0.0528	0.0576
0.055	0.0576
0.0572	0.0576
0.0594	0.0576
0.0616	0.0576
0.0638	0.0576
0.066	0.0576
0.0682	0.0576
0.0704	0.0576
0.0726	0.0576
0.0748	0.0576
0.077	0.0576
0.0792	0.0576
0.0814	0.0576
0.0836	0.0576
0.0858	0.0576
0.088	0.0576
0.0902	0.0576
0.0924	0.0576
0.0946	0.0576
0.0968	0.0576
0.099	0.0576
0.1012	0.0576
0.1034	0.0576
0.1056	0.0576
0.1078	0.0576
0.11	0.0576
0	0.0608
0.0022	0.0608
0.0044	0.0608
0.0066	0.0608
0.0088	0.0608
0.011	0.0608
0.0132	0.0608
0.0154	0.0608
0.0176	0.0608
0.0198	0.0608
0.022	0.0608
0.0242	0.0608
0.0264	0.0608
0.0286	0.0608
0.0308	0.0608
0.033	0.0608
0.0352	0.0608
0.0374	0.0608
0.0396	0.0608
0.0418	0.0608
0.044	0.0608
0.0462	0.0608
0.0484	0.0608
0.0506	0.0608
0.0528	0.0608
0.055	0.0608
0.0572	0.0608
0.0594	0.0608
0.0616	0.0608
0.0638	0.0608
0.066	0.0608
0.0682	0.0608
0.0704	0.0608
0.0726	0.0608
0.0748	0.0608
0.077	0.0608
0.0792	0.0608
0.0814	0.0608
0.0836	0.0608
0.0858	0.0608
0.088	0.0608
0.0902	0.0608
0.0924	0.0608
0.0946	0.0608
0.0968	0.0608
0.099	0.0608
0.1012	0.0608
0.1034	0.0608
0.1056	0.0608
0.1078	0.0608
0.11	0.0608
0	0.064
0.0022	0.064
0.0044	0.064
0.0066	0.064
0.0088	0.064
0.011	0.064
0.0132	0.064
0.0154	0.064
0.0176	0.064
0.0198	0.064
0.022	0.064
0.0242	0.064
0.0264	0.064
0.0286	0.064
0.0308	0.064
0.033	0.064
0.0352	0.064
0.0374	0.064
0.0396	0.064
0.0418	0.064
0.044	0.064
0.0462	0.064
0.0484	0.064
0.0506	0.064
0.0528	0.064
0.055	0.064
0.0572	0.064
0.0594	0.064
0.0616	0.064
0.0638	0.064
0.066	0.064
0.0682	0.064
0.0704	0.064
0.0726	0.064
0.0748	0.064
0.077	0.064
0.0792	0.064
0.0814	0.064
0.0836	0.064
0.0858	0.064
0.088	0.064
0.0902	0.064
0.0924	0.064
0.0946	0.064
0.0968	0.064
0.099	0.064
0.1012	0.064
0.1034	0.064
0.1056	0.064
0.1078	0.064
0.11	0.064
0	0.0672
0.0022	0.0672
0.0044	0.0672
0.0066	0.0672
0.0088	0.0672
0.011	0.0672
0.0132	0.0672
0.0154	0.0672
0.0176	0.0672
0.0198	0.0672
0.022	0.0672
0.0242	0.0672
0.0264	0.0672
0.0286	0.0672
0.0308	0.0672
0.033	0.0672
0.0352	0.0672
0.0374	0.0672
0.0396	0.0672
0.0418	0.0672
0.044	0.0672
0.0462	0.0672
0.0484	0.0672
0.0506	0.0672
0.0528	0.0672
0.055	0.0672
0.0572	0.0672
0.0594	0.0672
0.0616	0.0672
0.0638	0.0672
0.066	0.0672
0.0682	0.0672
0.0704	0.0672
0.0726	0.0672
0.0748	0.0672
0.077	0.0672
0.0792	0.0672
0.0814	0.0672
0.0836	0.0672
0.0858	0.0672
0.088	0.0672
0.0902	0.0672
0.0924	0.0672
0.0946	0.0672
0.0968	0.0672
0.099	0.0672
0.1012	0.0672
0.1034	0.0672
0.1056	0.0672
0.1078	0.0672
0.11	0.0672
0	0.0704
0.0022	0.0704
0.0044	0.0704
0.0066	0.0704
0.0088	0.0704
0.011	0.0704
0.0132	0.0704
0.0154	0.0704
0.0176	0.0704
0.0198	0.0704
0.022	0.0704
0.0242	0.0704
0.0264	0.0704
0.0286	0.0704
0.0308	0.0704
0.033	0.0704
0.0352	0.0704
0.0374	0.0704
0.0396	0.0704
0.0418	0.0704
0.044	0.0704
0.0462	0.0704
0.0484	0.0704
0.0506	0.0704
0.0528	0.0704
0.055	0.0704
0.0572	0.0704
0.0594	0.0704
0.0616	0.0704
0.0638	0.0704
0.066	0.0704
0.0682	0.0704
0.0704	0.0704
0.0726	0.0704
0.0748	0.0704
0.077	0.0704
0.0792	0.0704
0.0814	0.0704
0.0836	0.0704
0.0858	0.0704
0.088	0.0704
0.0902	0.0704
0.0924	0.0704
0.0946	0.0704
0.0968	0.0704
0.099	0.0704
0.1012	0.0704
0.1034	0.0704
0.1056	0.0704
0.1078	0.0704
0.11	0.0704
0	0.0736
0.0022	0.0736
0.0044	0.0736
0.0066	0.0736
0.0088	0.0736
0.011	0.0736
0.0132	0.0736
0.0154	0.0736
0.0176	0.0736
0.0198	0.0736
0.022	0.0736
0.0242	0.0736
0.0264	0.0736
0.0286	0.0736
0.0308	0.0736
0.033	0.0736
0.0352	0.0736
0.0374	0.0736
0.0396	0.0736
0.0418	0.0736
0.044	0.0736
0.0462	0.0736
0.0484	0.0736
0.0506	0.0736
0.0528	0.0736
0.055	0.0736
0.0572	0.0736
0.0594	0.0736
0.0616	0.0736
0.0638	0.0736
0.066	0.0736
0.0682	0.0736
0.0704	0.0736
0.0726	0.0736
0.0748	0.0736
0.077	0.0736
0.0792	0.0736
0.0814	0.0736
0.0836	0.0736
0.0858	0.0736
0.088	0.0736
0.0902	0.0736
0.0924	0.0736
0.0946	0.0736
0.0968	0.0736
0.099	0.0736
0.1012	0.0736
0.1034	0.0736
0.1056	0.0736
0.1078	0.0736
0.11	0.0736
0	0.0768
0.0022	0.0768
0.0044	0.0768
0.0066	0.0768
0.0088	0.0768
0.011	0.0768
0.0132	0.0768
0.0154	0.0768
0.0176	0.0768
0.0198	0.0768
0.022	0.0768
0.0242	0.0768
0.0264	0.0768
0.0286	0.0768
0.0308	0.0768
0.033	0.0768
0.0352	0.0768
0.0374	0.0768
0.0396	0.0768
0.0418	0.0768
0.044	0.0768
0.0462	0.0768
0.0484	0.0768
0.0506	0.0768
0.0528	0.0768
0.055	0.0768
0.0572	0.0768
0.0594	0.0768
0.0616	0.0768
0.0638	0.0768
0.066	0.0768
0.0682	0.0768
0.0704	0.0768
0.0726	0.0768
0.0748	0.0768
0.077	0.0768
0.0792	0.0768
0.0814	0.0768
0.0836	0.0768
0.0858	0.0768
0.088	0.0768
0.0902	0.0768
0.0924	0.0768
0.0946	0.0768
0.0968	0.0768
0.099	0.0768
0.1012	0.0768
0.1034	0.0768
0.1056	0.0768
0.1078	0.0768
0.11	0.0768
0	0.08
0.0022	0.08
0.0044	0.08
0.0066	0.08
0.0088	0.08
0.011	0.08
0.0132	0.08
0.0154	0.08
0.0176	0.08
0.0198	0.08
0.022	0.08
0.0242	0.08
0.0264	0.08
0.0286	0.08
0.0308	0.08
0.033	0.08
0.0352	0.08
0.0374	0.08
0.0396	0.08
0.0418	0.08
0.044	0.08
0.0462	0.08
0.0484	0.08
0.0506	0.08
0.0528	0.08
0.055	0.08
0.0572	0.08
0.0594	0.08
0.0616	0.08
0.0638	0.08
0.066	0.08
0.0682	0.08
0.0704	0.08
0.0726	0.08
0.0748	0.08
0.077	0.08
0.0792	0.08
0.0814	0.08
0.0836	0.08
0.0858	0.08
0.088	0.08
0.0902	0.08
0.0924	0.08
0.0946	0.08
0.0968	0.08
0.099	0.08
0.1012	0.08
0.1034	0.08
0.1056	0.08
0.1078	0.08
0.11	0.08
0	0.0832
0.0022	0.0832
0.0044	0.0832
0.0066	0.0832
0.0088	0.0832
0.011	0.0832
0.0132	0.0832
0.0154	0.0832
0.0176	0.0832
0.0198	0.0832
0.022	0.0832
0.0242	0.0832
0.0264	0.0832
0.0286	0.0832
0.0308	0.0832
0.033	0.0832
0.0352	0.0832
0.0374	0.0832
0.0396	0.0832
0.0418	0.0832
0.044	0.0832
0.0462	0.0832
0.0484	0.0832
0.0506	0.0832
0.0528	0.0832
0.055	0.0832
0.0572	0.0832
0.0594	0.0832
0.0616	0.0832
0.0638	0.0832
0.066	0.0832
0.0682	0.0832
0.0704	0.0832
0.0726	0.0832
0.0748	0.0832
0.077	0.0832
0.0792	0.0832
0.0814	0.0832
0.0836	0.0832
0.0858	0.0832
0.088	0.0832
0.0902	0.0832
0.0924	0.0832
0.0946	0.0832
0.0968	0.0832
0.099	0.0832
0.1012	0.0832
0.1034	0.0832
0.1056	0.0832
0.1078	0.0832
0.11	0.0832
0	0.0864
0.0022	0.0864
0.0044	0.0864
0.0066	0.0864
0.0088	0.0864
0.011	0.0864
0.0132	0.0864
0.0154	0.0864
0.0176	0.0864
0.0198	0.0864
0.022	0.0864
0.0242	0.0864
0.0264	0.0864
0.0286	0.0864
0.0308	0.0864
0.033	0.0864
0.0352	0.0864
0.0374	0.0864
0.0396	0.0864
0.0418	0.0864
0.044	0.0864
0.0462	0.0864
0.0484	0.0864
0.0506	0.0864
0.0528	0.0864
0.055	0.0864
0.0572	0.0864
0.0594	0.0864
0.0616	0.0864
0.0638	0.0864
0.066	0.0864
0.0682	0.0864
0.0704	0.0864
0.0726	0.0864
0.0748	0.0864
0.077	0.0864
0.0792	0.0864
0.0814	0.0864
0.0836	0.0864
0.0858	0.0864
0.088	0.0864
0.0902	0.0864
0.0924	0.0864
0.0946	0.0864
0.0968	0.0864
0.099	0.0864
0.1012	0.0864
0.1034	0.0864
0.1056	0.0864
0.1078	0.0864
0.11	0.0864
0	0.0896
0.0022	0.0896
0.0044	0.0896
0.0066	0.0896
0.0088	0.0896
0.011	0.0896
0.0132	0.0896
0.0154	0.0896
0.0176	0.0896
0.0198	0.0896
0.022	0.0896
0.0242	0.0896
0.0264	0.0896
0.0286	0.0896
0.0308	0.0896
0.033	0.0896
0.0352	0.0896
0.0374	0.0896
0.0396	0.0896
0.0418	0.0896
0.044	0.0896
0.0462	0.0896
0.0484	0.0896
0.0506	0.0896
0.0528	0.0896
0.055	0.0896
0.0572	0.0896
0.0594	0.0896
0.0616	0.0896
0.0638	0.0896
0.066	0.0896
0.0682	0.0896
0.0704	0.0896
0.0726	0.0896
0.0748	0.0896
0.077	0.0896
0.0792	0.0896
0.0814	0.0896
0.0836	0.0896
0.0858	0.0896
0.088	0.0896
0.0902	0.0896
0.0924	0.0896
0.0946	0.0896
0.0968	0.0896
0.099	0.0896
0.1012	0.0896
0.1034	0.0896
0.1056	0.0896
