6400
18.375	1.125	0.871883	1
18.625	1.125	0.822945	1
18.875	1.125	0.332299	1
19.125	1.125	-0.336803	1
19.375	1.125	-0.825357	1
19.625	1.125	-0.871257	1
19.875	1.125	-0.449949	1
20.125	1.125	0.2124	1
20.375	1.125	0.760282	1
20.625	1.125	0.899698	1
20.875	1.125	0.556317	1
1.125	1.375	0.0280919	1
1.375	1.375	0.634032	1
1.625	1.375	0.895009	1
1.875	1.375	0.674723	1
2.125	1.375	0.0919713	1
2.375	1.375	-0.540668	1
2.625	1.375	-0.883796	1
2.875	1.375	-0.753143	1
3.125	1.375	-0.218511	1
3.375	1.375	0.433524	1
3.625	1.375	0.853271	1
3.875	1.375	0.815513	1
4.125	1.375	0.34039	1
4.375	1.375	-0.317321	1
4.625	1.375	-0.804836	1
4.875	1.375	-0.860613	1
5.125	1.375	-0.45469	1
5.375	1.375	0.195199	1
5.625	1.375	0.740406	1
5.875	1.375	0.888416	1
6.125	1.375	0.559793	1
6.375	1.375	-0.0691773	1
6.625	1.375	-0.661049	1
6.875	1.375	-0.89826	1
7.125	1.375	-0.653523	1
7.375	1.375	-0.0581356	1
7.625	1.375	0.568458	1
7.875	1.375	0.890055	1
8.125	1.375	0.734091	1
8.375	1.375	0.18424	1
8.625	1.375	-0.464477	1
8.875	1.375	-0.863978	1
9.125	1.375	-0.799898	1
9.375	1.375	-0.306612	1
9.625	1.375	0.351201	1
9.875	1.375	0.820573	1
10.125	1.375	0.849646	1
10.375	1.375	0.422813	1
10.625	1.375	-0.230899	1
10.875	1.375	-0.760719	1
11.125	1.375	-0.88235	1
11.375	1.375	-0.530522	1
11.625	1.375	0.105983	1
11.875	1.375	0.685621	1
12.125	1.375	0.897363	1
12.375	1.375	0.627586	1
12.625	1.375	0.0210465	1
12.875	1.375	-0.59679	1
13.125	1.375	-0.894393	1
13.375	1.375	-0.712068	1
13.625	1.375	-0.147646	1
13.875	1.375	0.496004	1
14.125	1.375	0.8735	1
14.375	1.375	0.782275	1
14.625	1.375	0.271277	1
14.875	1.375	-0.385293	1
15.125	1.375	-0.835117	1
15.375	1.375	-0.836819	1
15.625	1.375	-0.389484	1
15.875	1.375	0.266846	1
16.125	1.375	0.779977	1
16.375	1.375	0.874557	1
16.625	1.375	0.499826	1
16.875	1.375	-0.143139	1
17.125	1.375	-0.709329	1
17.375	1.375	-0.894933	1
17.625	1.375	-0.60037	1
17.875	1.375	0.016273	1
18.125	1.375	0.624069	1
18.375	1.375	0.896824	1
18.625	1.375	0.688115	1
18.875	1.375	0.109855	1
19.125	1.375	-0.527764	1
19.375	1.375	-0.882732	1
19.625	1.375	-0.764756	1
19.875	1.375	-0.237378	1
20.125	1.375	0.416124	1
20.375	1.375	0.844786	1
20.625	1.375	0.81843	1
20.875	1.375	0.351669	1
1.125	1.625	0.25114	1
1.375	1.625	0.766373	1
1.625	1.625	0.867573	1
1.875	1.625	0.502509	1
2.125	1.625	-0.132634	1
2.375	1.625	-0.697212	1
2.625	1.625	-0.888294	1
2.875	1.625	-0.603105	1
3.125	1.625	0.00570315	1
3.375	1.625	0.611782	1
3.625	1.625	0.890074	1
3.875	1.625	0.69121	1
4.125	1.625	0.121717	1
4.375	1.625	-0.513035	1
4.625	1.625	-0.872599	1
4.875	1.625	-0.764079	1
5.125	1.625	-0.245651	1
5.375	1.625	0.404601	1
5.625	1.625	0.837843	1
5.875	1.625	0.821631	1
6.125	1.625	0.364633	1
6.375	1.625	-0.287995	1
6.625	1.625	-0.786124	1
6.875	1.625	-0.862494	1
7.125	1.625	-0.476115	1
7.375	1.625	0.165721	1
7.625	1.625	0.718654	1
7.875	1.625	0.886009	1
8.125	1.625	0.577982	1
8.375	1.625	-0.0401644	1
8.625	1.625	-0.636767	1
8.875	1.625	-0.891713	1
9.125	1.625	-0.668202	1
9.375	1.625	-0.0861552	1
9.625	1.625	0.542125	1
9.875	1.625	0.879521	1
10.125	1.625	0.744992	1
10.375	1.625	0.210718	1
10.625	1.625	-0.436626	1
10.875	1.625	-0.849689	1
11.125	1.625	-0.806827	1
11.375	1.625	-0.331034	1
11.625	1.625	0.322388	1
11.875	1.625	0.802824	1
12.125	1.625	0.852476	1
12.375	1.625	0.444698	1
12.625	1.625	-0.201702	1
12.875	1.625	-0.739874	1
13.125	1.625	-0.881036	1
13.375	1.625	-0.54944	1
13.625	1.625	0.076983	1
13.875	1.625	0.662098	1
14.125	1.625	0.891934	1
14.375	1.625	0.643159	1
14.625	1.625	0.0492624	1
14.875	1.625	-0.571072	1
15.125	1.625	-0.884975	1
15.375	1.625	-0.724005	1
15.625	1.625	-0.17454	1
15.875	1.625	0.468574	1
16.125	1.625	0.860237	1
16.375	1.625	0.790274	1
16.625	1.625	0.296219	1
16.875	1.625	-0.356827	1
17.125	1.625	-0.818451	1
17.375	1.625	-0.840963	1
17.625	1.625	-0.412308	1
17.875	1.625	0.237457	1
18.125	1.625	0.759612	1
18.375	1.625	0.873894	1
18.625	1.625	0.51888	1
18.875	1.625	-0.115059	1
19.125	1.625	-0.687926	1
19.375	1.625	-0.892552	1
19.625	1.625	-0.61945	1
19.875	1.625	-0.0155775	1
20.125	1.625	0.594509	1
20.375	1.625	0.882822	1
20.625	1.625	0.694013	1
20.875	1.625	0.12879	1
1.125	1.875	0.459471	1
1.375	1.875	0.853837	1
1.625	1.875	0.79056	1
1.875	1.875	0.303606	1
2.125	1.875	-0.346236	1
2.375	1.875	-0.810645	1
2.625	1.875	-0.840452	1
2.875	1.875	-0.419391	1
3.125	1.875	0.226972	1
3.375	1.875	0.752085	1
3.625	1.875	0.874253	1
3.875	1.875	0.527801	1
4.125	1.875	-0.101605	1
4.375	1.875	-0.676463	1
4.625	1.875	-0.888449	1
4.875	1.875	-0.623832	1
5.125	1.875	-0.0245265	1
5.375	1.875	0.58799	1
5.625	1.875	0.885122	1
5.875	1.875	0.707439	1
6.125	1.875	0.150236	1
6.375	1.875	-0.487572	1
6.625	1.875	-0.863804	1
6.875	1.875	-0.7766	1
7.125	1.875	-0.27273	1
7.375	1.875	0.377475	1
7.625	1.875	0.825164	1
7.875	1.875	0.830128	1
8.125	1.875	0.389694	1
8.375	1.875	-0.259833	1
8.625	1.875	-0.769951	1
8.875	1.875	-0.866952	1
9.125	1.875	-0.498782	1
9.375	1.875	0.137018	1
9.625	1.875	0.699304	1
9.875	1.875	0.886368	1
10.125	1.875	0.597834	1
10.375	1.875	-0.0114838	1
10.625	1.875	-0.614642	1
10.875	1.875	-0.888	1
11.125	1.875	-0.684875	1
11.375	1.875	-0.114258	1
11.625	1.875	0.517669	1
11.875	1.875	0.871825	1
12.125	1.875	0.758172	1
12.375	1.875	0.237692	1
12.625	1.875	-0.410332	1
12.875	1.875	-0.838179	1
13.125	1.875	-0.816266	1
13.375	1.875	-0.356351	1
13.625	1.875	0.29478	1
13.875	1.875	0.787734	1
14.125	1.875	0.857992	1
14.375	1.875	0.467852	1
14.625	1.875	-0.173339	1
14.875	1.875	-0.721522	1
15.125	1.875	-0.882543	1
15.375	1.875	-0.569998	1
15.625	1.875	0.0483985	1
15.875	1.875	0.640811	1
16.125	1.875	0.889345	1
16.375	1.875	0.660627	1
16.625	1.875	0.0773776	1
16.875	1.875	-0.547444	1
17.125	1.875	-0.878575	1
17.375	1.875	-0.738355	1
17.625	1.875	-0.202063	1
17.875	1.875	0.442473	1
18.125	1.875	0.849323	1
18.375	1.875	0.800069	1
18.625	1.875	0.321012	1
18.875	1.875	-0.330965	1
19.125	1.875	-0.80625	1
19.375	1.875	-0.850132	1
19.625	1.875	-0.439508	1
19.875	1.875	0.204686	1
20.125	1.875	0.735989	1
20.375	1.875	0.868289	1
20.625	1.875	0.529286	1
20.875	1.875	-0.10084	1
1.125	2.125	0.639872	1
1.375	2.125	0.889948	1
1.625	2.125	0.666742	1
1.875	2.125	0.088043	1
2.125	2.125	-0.53702	1
2.375	2.125	-0.873748	1
2.625	2.125	-0.741574	1
2.875	2.125	-0.211195	1
3.125	2.125	0.433094	1
3.375	2.125	0.845749	1
3.625	2.125	0.805309	1
3.875	2.125	0.333261	1
4.125	2.125	-0.317376	1
4.375	2.125	-0.79771	1
4.625	2.125	-0.850112	1
4.875	2.125	-0.44645	1
5.125	2.125	0.196765	1
5.375	2.125	0.734492	1
5.625	2.125	0.878245	1
5.875	2.125	0.550872	1
6.125	2.125	-0.072026	1
6.375	2.125	-0.656287	1
6.625	2.125	-0.888453	1
6.875	2.125	-0.643955	1
7.125	2.125	-0.053955	1
7.375	2.125	0.565004	1
7.625	2.125	0.880831	1
7.875	2.125	0.724064	1
8.125	2.125	0.178806	1
8.375	2.125	-0.462394	1
8.625	2.125	-0.855502	1
8.875	2.125	-0.789587	1
9.125	2.125	-0.300012	1
9.375	2.125	0.350542	1
9.625	2.125	0.813011	1
9.875	2.125	0.839247	1
10.125	2.125	0.415167	1
10.375	2.125	-0.231682	1
10.625	2.125	-0.754219	1
10.875	2.125	-0.872061	1
11.125	2.125	-0.521972	1
11.375	2.125	0.108198	1
11.625	2.125	0.680313	1
11.875	2.125	0.887384	1
12.125	2.125	0.618297	1
12.375	2.125	0.0174376	1
12.625	2.125	-0.59278	1
12.875	2.125	-0.884919	1
13.125	2.125	-0.702219	1
13.375	2.125	-0.142713	1
13.625	2.125	0.493372	1
13.875	2.125	0.864715	1
14.125	2.125	0.772055	1
14.375	2.125	0.265109	1
14.625	2.125	-0.384097	1
14.875	2.125	-0.827204	1
15.125	2.125	-0.82644	1
15.375	2.125	-0.382217	1
15.625	2.125	0.267092	1
15.875	2.125	0.773063	1
16.125	2.125	0.864184	1
16.375	2.125	0.491549	1
16.625	2.125	-0.144897	1
16.875	2.125	-0.703653	1
17.125	2.125	-0.88491	1
17.375	2.125	-0.591437	1
17.625	2.125	0.0192436	1
17.875	2.125	0.619375	1
18.125	2.125	0.886839	1
18.375	2.125	0.677994	1
18.625	2.125	0.104746	1
18.875	2.125	-0.525518	1
19.125	2.125	-0.874896	1
19.375	2.125	-0.756324	1
19.625	2.125	-0.233996	1
19.875	2.125	0.411034	1
20.125	2.125	0.83159	1
20.375	2.125	0.800574	1
20.625	2.125	0.332678	1
20.875	2.125	-0.323742	1
1.125	2.375	0.780867	1
1.375	2.375	0.871714	1
1.625	2.375	0.502728	1
1.875	2.375	-0.131858	1
2.125	2.375	-0.693754	1
2.375	2.375	-0.882497	1
2.625	2.375	-0.597071	1
2.875	2.375	0.00949054	1
3.125	2.375	0.611894	1
3.375	2.375	0.886931	1
3.625	2.375	0.686861	1
3.875	2.375	0.118742	1
4.125	2.375	-0.512888	1
4.375	2.375	-0.869325	1
4.625	2.375	-0.759389	1
4.875	2.375	-0.24203	1
5.125	2.375	0.405245	1
5.375	2.375	0.835202	1
5.625	2.375	0.81716	1
5.875	2.375	0.36076	1
6.125	2.375	-0.289175	1
6.375	2.375	-0.783974	1
6.625	2.375	-0.858171	1
6.875	2.375	-0.471945	1
7.125	2.375	0.167498	1
7.375	2.375	0.717088	1
7.625	2.375	0.881946	1
7.875	2.375	0.573611	1
8.125	2.375	-0.0424927	1
8.375	2.375	-0.635802	1
8.625	2.375	-0.887976	1
8.875	2.375	-0.663702	1
9.125	2.375	-0.0833109	1
9.375	2.375	0.541786	1
9.625	2.375	0.876183	1
9.875	2.375	0.74045	1
10.125	2.375	0.207412	1
10.375	2.375	-0.436921	1
10.625	2.375	-0.846815	1
10.875	2.375	-0.802328	1
11.125	2.375	-0.327328	1
11.375	2.375	0.323312	1
11.625	2.375	0.80047	1
11.875	2.375	0.848109	1
12.125	2.375	0.440664	1
12.375	2.375	-0.203238	1
12.625	2.375	-0.738087	1
12.875	2.375	-0.876886	1
13.125	2.375	-0.545156	1
13.375	2.375	0.0791008	1
13.625	2.375	0.660913	1
13.875	2.375	0.888082	1
14.125	2.375	0.638708	1
14.375	2.375	0.0466016	1
14.625	2.375	-0.570516	1
14.875	2.375	-0.881501	1
15.125	2.375	-0.719481	1
15.375	2.375	-0.171397	1
15.625	2.375	0.468646	1
15.875	2.375	0.857195	1
16.125	2.375	0.785745	1
16.375	2.375	0.292626	1
16.625	2.375	-0.357567	1
16.875	2.375	-0.815958	1
17.125	2.375	-0.836597	1
17.375	2.375	-0.408445	1
17.625	2.375	0.238699	1
17.875	2.375	0.757505	1
18.125	2.375	0.869481	1
18.375	2.375	0.514406	1
18.625	2.375	-0.117369	1
18.875	2.375	-0.687083	1
19.125	2.375	-0.889376	1
19.375	2.375	-0.616178	1
19.625	2.375	-0.0147597	1
19.875	2.375	0.59123	1
20.125	2.375	0.875332	1
20.375	2.375	0.683318	1
20.625	2.375	0.115735	1
20.875	2.375	-0.526355	1
1.125	2.625	0.873522	1
1.375	2.625	0.799825	1
1.625	2.625	0.308136	1
1.875	2.625	-0.342954	1
2.125	2.625	-0.806984	1
2.375	2.625	-0.836307	1
2.625	2.625	-0.41561	1
2.875	2.625	0.229349	1
3.125	2.625	0.752515	1
3.375	2.625	0.873044	1
3.625	2.625	0.525975	1
3.875	2.625	-0.102828	1
4.125	2.625	-0.676283	1
4.375	2.625	-0.88688	1
4.625	2.625	-0.621661	1
4.875	2.625	-0.022873	1
5.125	2.625	0.588283	1
5.375	2.625	0.883938	1
5.625	2.625	0.705448	1
5.875	2.625	0.148528	1
6.125	2.625	-0.488071	1
6.375	2.625	-0.862826	1
6.625	2.625	-0.774671	1
6.875	2.625	-0.270888	1
7.125	2.625	0.378245	1
7.375	2.625	0.824454	1
7.625	2.625	0.828325	1
7.875	2.625	0.387771	1
8.125	2.625	-0.260843	1
8.375	2.625	-0.769507	1
8.625	2.625	-0.865295	1
8.875	2.625	-0.496804	1
9.125	2.625	0.138256	1
9.375	2.625	0.699137	1
9.625	2.625	0.884889	1
9.875	2.625	0.595838	1
10.125	2.625	-0.0129239	1
10.375	2.625	-0.614754	1
10.625	2.625	-0.886725	1
10.875	2.625	-0.6829	1
11.125	2.625	-0.112643	1
11.375	2.625	0.518059	1
11.625	2.625	0.87078	1
11.875	2.625	0.756255	1
12.125	2.625	0.235932	1
12.375	2.625	-0.410991	1
12.625	2.625	-0.837382	1
12.875	2.625	-0.814443	1
13.125	2.625	-0.354481	1
13.375	2.625	0.295694	1
13.625	2.625	0.787201	1
13.875	2.625	0.856299	1
14.125	2.625	0.465909	1
14.375	2.625	-0.174491	1
14.625	2.625	-0.721264	1
14.875	2.625	-0.881014	1
15.125	2.625	-0.56802	1
15.375	2.625	0.0497639	1
15.625	2.625	0.640831	1
15.875	2.625	0.888008	1
16.125	2.625	0.65865	1
16.375	2.625	0.0758201	1
16.625	2.625	-0.547748	1
16.875	2.625	-0.877467	1
17.125	2.625	-0.736434	1
17.375	2.625	-0.200366	1
17.625	2.625	0.443025	1
17.875	2.625	0.848419	1
18.125	2.625	0.798173	1
18.375	2.625	0.319107	1
18.625	2.625	-0.331911	1
18.875	2.625	-0.805814	1
19.125	2.625	-0.848687	1
19.375	2.625	-0.438056	1
19.625	2.625	0.204989	1
19.875	2.625	0.734349	1
20.125	2.625	0.864518	1
20.375	2.625	0.523613	1
20.625	2.625	-0.108301	1
20.875	2.625	-0.696192	1
1.125	2.875	0.911982	1
1.375	2.875	0.678503	1
1.625	2.875	0.0947559	1
1.875	2.875	-0.532392	1
2.125	2.875	-0.86982	1
2.375	2.875	-0.738041	1
2.625	2.875	-0.20834	1
2.875	2.875	0.434876	1
3.125	2.875	0.846318	1
3.375	2.875	0.80493	1
3.625	2.875	0.332518	1
3.875	2.875	-0.317853	1
4.125	2.875	-0.797529	1
4.375	2.875	-0.84929	1
4.625	2.875	-0.445372	1
4.875	2.875	0.197572	1
5.125	2.875	0.734642	1
5.375	2.875	0.8777	1
5.625	2.875	0.549957	1
5.875	2.875	-0.0728036	1
6.125	2.875	-0.656504	1
6.375	2.875	-0.887995	1
6.625	2.875	-0.643069	1
6.875	2.875	-0.0531176	1
7.125	2.875	0.565348	1
7.375	2.875	0.880504	1
7.625	2.875	0.723248	1
7.875	2.875	0.177942	1
8.125	2.875	-0.462842	1
8.375	2.875	-0.855295	1
8.625	2.875	-0.788841	1
8.875	2.875	-0.299128	1
9.125	2.875	0.351089	1
9.375	2.875	0.81293	1
9.625	2.875	0.838583	1
9.875	2.875	0.414279	1
10.125	2.875	-0.232318	1
10.375	2.875	-0.754263	1
10.625	2.875	-0.87149	1
10.875	2.875	-0.521095	1
11.125	2.875	0.10891	1
11.375	2.875	0.680479	1
11.625	2.875	0.886916	1
11.875	2.875	0.617447	1
12.125	2.875	0.0166626	1
12.375	2.875	-0.593065	1
12.625	2.875	-0.884562	1
12.875	2.875	-0.701412	1
13.125	2.875	-0.14189	1
13.375	2.875	0.49377	1
13.625	2.875	0.864476	1
13.875	2.875	0.771307	1
14.125	2.875	0.264255	1
14.375	2.875	-0.384599	1
14.625	2.875	-0.827083	1
14.875	2.875	-0.825762	1
15.125	2.875	-0.381345	1
15.375	2.875	0.267692	1
15.625	2.875	0.773072	1
15.875	2.875	0.8636	1
16.125	2.875	0.49069	1
16.375	2.875	-0.145565	1
16.625	2.875	-0.703763	1
16.875	2.875	-0.884394	1
17.125	2.875	-0.590558	1
17.375	2.875	0.0200333	1
17.625	2.875	0.619678	1
17.875	2.875	0.886528	1
18.125	2.875	0.677282	1
18.375	2.875	0.104076	1
18.625	2.875	-0.525709	1
18.875	2.875	-0.87441	1
19.125	2.875	-0.75531	1
19.375	2.875	-0.232872	1
19.625	2.875	0.411781	1
19.875	2.875	0.831633	1
20.125	2.875	0.799852	1
20.375	2.875	0.331328	1
20.625	2.875	-0.325587	1
20.875	2.875	-0.82273	1
1.125	3.125	0.893803	1
1.375	3.125	0.515161	1
1.625	3.125	-0.124308	1
1.875	3.125	-0.688535	1
2.125	3.125	-0.878436	1
2.375	3.125	-0.593817	1
2.625	3.125	0.0118985	1
2.875	3.125	0.61336	1
3.125	3.125	0.887509	1
3.375	3.125	0.68681	1
3.625	3.125	0.118455	1
3.875	3.125	-0.513041	1
4.125	3.125	-0.86914	1
4.375	3.125	-0.758891	1
4.625	3.125	-0.24143	1
4.875	3.125	0.405676	1
5.125	3.125	0.835282	1
5.375	3.125	0.816888	1
5.625	3.125	0.36031	1
5.875	3.125	-0.289548	1
6.125	3.125	-0.784067	1
6.375	3.125	-0.857937	1
6.625	3.125	-0.471513	1
6.875	3.125	0.167898	1
7.125	3.125	0.717246	1
7.375	3.125	0.881785	1
7.625	3.125	0.573224	1
7.875	3.125	-0.0428962	1
8.125	3.125	-0.636006	1
8.375	3.125	-0.887874	1
8.625	3.125	-0.663352	1
8.875	3.125	-0.0829024	1
9.125	3.125	0.542035	1
9.375	3.125	0.876141	1
9.625	3.125	0.740142	1
9.875	3.125	0.207005	1
10.125	3.125	-0.437208	1
10.375	3.125	-0.84683	1
10.625	3.125	-0.802065	1
10.875	3.125	-0.326929	1
11.125	3.125	0.323633	1
11.375	3.125	0.800542	1
11.625	3.125	0.847895	1
11.875	3.125	0.440279	1
12.125	3.125	-0.203586	1
12.375	3.125	-0.738211	1
12.625	3.125	-0.876722	1
12.875	3.125	-0.544792	1
13.125	3.125	0.079469	1
13.375	3.125	0.661089	1
13.625	3.125	0.887972	1
13.875	3.125	0.638372	1
14.125	3.125	0.0462219	1
14.375	3.125	-0.570735	1
14.625	3.125	-0.881442	1
14.875	3.125	-0.719174	1
15.125	3.125	-0.171005	1
15.375	3.125	0.468917	1
15.625	3.125	0.857203	1
15.875	3.125	0.785494	1
16.125	3.125	0.292259	1
16.375	3.125	-0.357841	1
16.625	3.125	-0.815975	1
16.875	3.125	-0.836325	1
17.125	3.125	-0.407999	1
17.375	3.125	0.239125	1
17.625	3.125	0.757743	1
17.875	3.125	0.869488	1
18.125	3.125	0.514293	1
18.375	3.125	-0.117385	1
18.625	3.125	-0.686785	1
18.875	3.125	-0.888639	1
19.125	3.125	-0.615022	1
19.375	3.125	-0.0133059	1
19.625	3.125	0.592855	1
19.875	3.125	0.877105	1
20.125	3.125	0.685384	1
20.375	3.125	0.11841	1
20.625	3.125	-0.522639	1
20.875	3.125	-0.898116	1
1.125	3.375	0.820088	1
1.375	3.375	0.319881	1
1.625	3.375	-0.335524	1
1.875	3.375	-0.801754	1
2.125	3.375	-0.832346	1
2.375	3.375	-0.412616	1
2.625	3.375	0.231427	1
2.875	3.375	0.753724	1
3.125	3.375	0.873538	1
3.375	3.375	0.526018	1
3.625	3.375	-0.102932	1
3.875	3.375	-0.676293	1
4.125	3.375	-0.886687	1
4.375	3.375	-0.621305	1
4.625	3.375	-0.0224926	1
4.875	3.375	0.588534	1
5.125	3.375	0.883972	1
5.375	3.375	0.705284	1
5.625	3.375	0.148279	1
5.875	3.375	-0.488263	1
6.125	3.375	-0.862858	1
6.375	3.375	-0.774531	1
6.625	3.375	-0.270653	1
6.875	3.375	0.378451	1
7.125	3.375	0.824526	1
7.375	3.375	0.828232	1
7.625	3.375	0.387569	1
7.875	3.375	-0.261044	1
8.125	3.375	-0.769601	1
8.375	3.375	-0.865235	1
8.625	3.375	-0.496626	1
8.875	3.375	0.138456	1
9.125	3.375	0.699253	1
9.375	3.375	0.884861	1
9.625	3.375	0.595685	1
9.875	3.375	-0.0131199	1
10.125	3.375	-0.614888	1
10.375	3.375	-0.886727	1
10.625	3.375	-0.68277	1
10.875	3.375	-0.112452	1
11.125	3.375	0.518207	1
11.375	3.375	0.870809	1
11.625	3.375	0.756149	1
11.875	3.375	0.235751	1
12.125	3.375	-0.411151	1
12.375	3.375	-0.837436	1
12.625	3.375	-0.814363	1
12.875	3.375	-0.35431	1
13.125	3.375	0.295863	1
13.375	3.375	0.787279	1
13.625	3.375	0.856246	1
13.875	3.375	0.465753	1
14.125	3.375	-0.174664	1
14.375	3.375	-0.72136	1
14.625	3.375	-0.880981	1
14.875	3.375	-0.567874	1
15.125	3.375	0.0499481	1
15.375	3.375	0.640959	1
15.625	3.375	0.888019	1
15.875	3.375	0.658548	1
16.125	3.375	0.0756731	1
16.375	3.375	-0.547843	1
16.625	3.375	-0.877433	1
16.875	3.375	-0.736255	1
17.125	3.375	-0.20009	1
17.375	3.375	0.44332	1
17.625	3.375	0.848667	1
17.875	3.375	0.798373	1
18.125	3.375	0.319329	1
18.375	3.375	-0.331538	1
18.625	3.375	-0.805152	1
18.875	3.375	-0.847627	1
19.125	3.375	-0.436531	1
19.375	3.375	0.20703	1
19.625	3.375	0.736999	1
19.875	3.375	0.867979	1
20.125	3.375	0.528254	1
20.375	3.375	-0.101901	1
20.625	3.375	-0.68721	1
20.875	3.375	-0.917666	1
1.125	3.625	0.695405	1
1.375	3.625	0.104767	1
1.625	3.625	-0.525809	1
1.875	3.625	-0.865053	1
2.125	3.625	-0.734445	1
2.375	3.625	-0.205717	1
2.625	3.625	0.436595	1
2.875	3.625	0.847246	1
3.125	3.625	0.805274	1
3.375	3.625	0.332543	1
3.625	3.625	-0.317896	1
3.875	3.625	-0.797474	1
4.125	3.625	-0.849089	1
4.375	3.625	-0.445083	1
4.625	3.625	0.197839	1
4.875	3.625	0.734791	1
5.125	3.625	0.877694	1
5.375	3.625	0.549831	1
5.625	3.625	-0.0729634	1
5.875	3.625	-0.656608	1
6.125	3.625	-0.887991	1
6.375	3.625	-0.642965	1
6.625	3.625	-0.052971	1
6.875	3.625	0.565462	1
7.125	3.625	0.88053	1
7.375	3.625	0.72318	1
7.625	3.625	0.177821	1
7.875	3.625	-0.46295	1
8.125	3.625	-0.855336	1
8.375	3.625	-0.788795	1
8.625	3.625	-0.299024	1
8.875	3.625	0.351196	1
9.125	3.625	0.812984	1
9.375	3.625	0.838558	1
9.625	3.625	0.414191	1
9.875	3.625	-0.232421	1
10.125	3.625	-0.754326	1
10.375	3.625	-0.871482	1
10.625	3.625	-0.521023	1
10.875	3.625	0.109009	1
11.125	3.625	0.680551	1
11.375	3.625	0.886924	1
11.625	3.625	0.617388	1
11.875	3.625	0.0165701	1
12.125	3.625	-0.593142	1
12.375	3.625	-0.884583	1
12.625	3.625	-0.701367	1
12.875	3.625	-0.141803	1
13.125	3.625	0.493851	1
13.375	3.625	0.86451	1
13.625	3.625	0.771277	1
13.875	3.625	0.264179	1
14.125	3.625	-0.38468	1
14.375	3.625	-0.827124	1
14.625	3.625	-0.825739	1
14.875	3.625	-0.381268	1
15.125	3.625	0.267786	1
15.375	3.625	0.773138	1
15.625	3.625	0.863613	1
15.875	3.625	0.490655	1
16.125	3.625	-0.145612	1
16.375	3.625	-0.703774	1
16.625	3.625	-0.88433	1
16.875	3.625	-0.590409	1
17.125	3.625	0.0202509	1
17.375	3.625	0.619936	1
17.625	3.625	0.88681	1
17.875	3.625	0.677608	1
18.125	3.625	0.104507	1
18.375	3.625	-0.525077	1
18.625	3.625	-0.873463	1
18.875	3.625	-0.753927	1
19.125	3.625	-0.230925	1
19.375	3.625	0.414456	1
19.625	3.625	0.835278	1
19.875	3.625	0.804846	1
20.125	3.625	0.338246	1
20.375	3.625	-0.315898	1
20.625	3.625	-0.809066	1
20.875	3.625	-0.880163	1
1.125	3.875	0.527497	1
1.375	3.875	-0.11683	1
1.625	3.875	-0.683359	1
1.875	3.875	-0.874523	1
2.125	3.875	-0.590839	1
2.375	3.875	0.0140043	1
2.625	3.875	0.614644	1
2.875	3.875	0.888111	1
3.125	3.875	0.68696	1
3.375	3.875	0.118409	1
3.625	3.875	-0.513077	1
3.875	3.875	-0.869057	1
4.125	3.875	-0.75869	1
4.375	3.875	-0.241185	1
4.625	3.875	0.40587	1
4.875	3.875	0.835361	1
5.125	3.875	0.816845	1
5.375	3.875	0.360194	1
5.625	3.875	-0.289664	1
5.875	3.875	-0.784122	1
