1	2.5	-0.0237994
1.015	2.5	-0.0237994
1.03	2.5	-0.0237994
1.045	2.5	-0.0237994
1.06	2.5	-0.0237994
1.075	2.5	-0.0237994
1.09	2.5	-0.0237994
1.105	2.5	-0.0237994
1.12	2.5	-0.0237994
1.135	2.5	-0.0237994
1.15	2.5	-0.0237994
1.165	2.5	-0.0237994
1.18	2.5	-0.0237994
1.195	2.5	-0.0237994
1.21	2.5	-0.0237994
1.225	2.5	-0.0237994
1.24	2.5	-0.0237994
1.255	2.5	-0.0237994
1.27	2.5	-0.0237994
1.285	2.5	-0.0237994
1.3	2.5	-0.0237994
1.315	2.5	-0.0237994
1.33	2.5	-0.0237994
1.345	2.5	-0.0237994
1.36	2.5	-0.0237994
1.375	2.5	-0.0237994
1.39	2.5	-0.0237994
1.405	2.5	-0.0237994
1.42	2.5	-0.0237994
1.435	2.5	-0.0237994
1.45	2.5	-0.0237994
1.465	2.5	-0.0237994
1.48	2.5	-0.0237994
1.495	2.5	-0.0237994
1.51	2.5	-0.0237994
1.525	2.5	-0.0237994
1.54	2.5	-0.0237994
1.555	2.5	-0.0237994
1.57	2.5	-0.0237994
1.585	2.5	-0.0237994
1.6	2.5	-0.0237994
1.615	2.5	-0.0237994
1.63	2.5	-0.0237994
1.645	2.5	-0.0237994
1.66	2.5	-0.0237994
1.675	2.5	-0.0237994
1.69	2.5	-0.0237994
1.705	2.5	-0.0237994
1.72	2.5	-0.0237994
1.735	2.5	-0.0237994
1.75	2.5	-0.0237994
1.765	2.5	-0.0237994
1.78	2.5	-0.0237994
1.795	2.5	-0.0237994
1.81	2.5	-0.0237994
1.825	2.5	-0.0237994
1.84	2.5	-0.0237994
1.855	2.5	-0.0237994
1.87	2.5	-0.0237994
1.885	2.5	-0.0237994
1.9	2.5	-0.0237994
1.915	2.5	-0.0237994
1.93	2.5	-0.0237994
1.945	2.5	-0.0237994
1.96	2.5	-0.0237994
1.975	2.5	-0.0237994
1.99	2.5	-0.0237994
2.005	2.5	-0.0237994
2.02	2.5	-0.0237994
2.035	2.5	-0.0237994
2.05	2.5	-0.0237994
2.065	2.5	-0.0237994
2.08	2.5	-0.00634003
2.095	2.5	-0.00634003
2.11	2.5	-0.00634003
2.125	2.5	-0.00634003
2.14	2.5	-0.00634003
2.155	2.5	-0.00634003
2.17	2.5	-0.00634003
2.185	2.5	-0.00634003
2.2	2.5	-0.00634003
2.215	2.5	-0.00634003
2.23	2.5	-0.00634003
2.245	2.5	-0.00634003
2.26	2.5	-0.00634003
2.275	2.5	-0.00634003
2.29	2.5	-0.00634003
2.305	2.5	-0.00634003
2.32	2.5	-0.00634003
2.335	2.5	-0.00634003
2.35	2.5	-0.00634003
2.365	2.5	-0.00634003
2.38	2.5	-0.00634003
2.395	2.5	-0.00634003
2.41	2.5	-0.00634003
2.425	2.5	-0.00634003
2.44	2.5	-0.00634003
2.455	2.5	-0.00634003
2.47	2.5	-0.00634003
2.485	2.5	-0.00634003
2.5	2.5	-0.00634003
2.515	2.5	-0.00634003
2.53	2.5	-0.00634003
2.545	2.5	-0.00634003
2.56	2.5	-0.00634003
2.575	2.5	-0.00634003
2.59	2.5	-0.00634003
2.605	2.5	-0.00634003
2.62	2.5	-0.00634003
2.635	2.5	-0.00634003
2.65	2.5	-0.00634003
2.665	2.5	-0.00634003
2.68	2.5	-0.00634003
2.695	2.5	-0.00634003
2.71	2.5	-0.00634003
2.725	2.5	-0.00634003
2.74	2.5	-0.00634003
2.755	2.5	-0.00634003
2.77	2.5	-0.00634003
2.785	2.5	-0.00634003
2.8	2.5	-0.00634003
2.815	2.5	-0.00634003
2.83	2.5	-0.00634003
2.845	2.5	-0.00634003
2.86	2.5	-0.00634003
2.875	2.5	-0.00634003
2.89	2.5	-0.00634003
2.905	2.5	-0.00634003
2.92	2.5	-0.00634003
