7.875	1.375	0.890055	0.991203	0.102045
8.125	1.375	0.734091	0.815468	0.0997914
8.375	1.375	0.18424	0.202135	0.0885326
8.625	1.375	-0.464477	-0.519668	0.106204
8.875	1.375	-0.863978	-0.962606	0.102459
9.125	1.375	-0.799898	-0.888988	0.100215
9.375	1.375	-0.306612	-0.338319	0.09372
9.625	1.375	0.351201	0.393899	0.108399
9.875	1.375	0.820573	0.914742	0.102946
10.125	1.375	0.849646	0.944715	0.100632
10.375	1.375	0.422813	0.467732	0.0960355
10.625	1.375	-0.230899	-0.260246	0.112766
10.875	1.375	-0.760719	-0.84857	0.103528
11.125	1.375	-0.88235	-0.981533	0.101049
11.375	1.375	-0.530522	-0.587783	0.0974191
11.625	1.375	0.105983	0.121384	0.126884
11.875	1.375	0.685621	0.765414	0.104248
12.125	1.375	0.897363	0.998705	0.101473
12.375	1.375	0.627586	0.696069	0.098386
12.625	1.375	0.0210465	0.0199069	0.057249
12.875	1.375	-0.59679	-0.666938	0.10518
13.125	1.375	-0.894393	-0.995889	0.101915
13.375	1.375	-0.712068	-0.790424	0.099132
13.625	1.375	-0.147646	-0.1608	0.0817994
13.875	1.375	0.496004	0.555113	0.106481
14.125	1.375	0.8735	0.97314	0.10239
14.375	1.375	0.782275	0.868958	0.0997558
14.625	1.375	0.271277	0.298474	0.0911212
14.875	1.375	-0.385293	-0.432178	0.108486
15.125	1.375	-0.835117	-0.930914	0.102906
15.375	1.375	-0.836819	-0.9301	0.100292
15.625	1.375	-0.389484	-0.430175	0.094591
15.875	1.375	0.266846	0.300593	0.112268
16.125	1.375	0.779977	0.870055	0.103531
16.375	1.375	0.874557	0.972627	0.10083
16.625	1.375	0.499826	0.553265	0.0965877
16.875	1.375	-0.143139	-0.162991	0.121795
17.125	1.375	-0.709329	-0.791782	0.104136
17.375	1.375	-0.894933	-0.995686	0.101189
17.625	1.375	-0.60037	-0.665282	0.0975703
17.875	1.375	0.016273	0.0221268	0.264557
18.125	1.375	0.624069	0.697662	0.105486
18.375	1.375	0.896824	0.998816	0.102113
18.625	1.375	0.688115	0.763983	0.0993067
18.875	1.375	0.109855	0.11918	0.0782434
19.125	1.375	-0.527764	-0.589578	0.104845
19.375	1.375	-0.882732	-0.981955	0.101047
19.625	1.375	-0.764756	-0.847393	0.0975196
19.875	1.375	-0.237378	-0.258102	0.080291
20.125	1.375	0.416124	0.469693	0.114052
20.375	1.375	0.844786	0.94544	0.106463
20.625	1.375	0.81843	0.913843	0.104409
20.875	1.375	0.351669	0.391857	0.102557
1.125	1.625	0.25114	0.283662	0.114653
1.375	1.625	0.766373	0.861192	0.110103
1.625	1.625	0.867573	0.976588	0.111628
1.875	1.625	0.502509	0.567924	0.115183
2.125	1.625	-0.132634	-0.1455	0.0884255
2.375	1.625	-0.697212	-0.780846	0.107106
2.625	1.625	-0.888294	-0.997172	0.109187
2.875	1.625	-0.603105	-0.678394	0.110981
3.125	1.625	0.00570315	0.0044257	0.288644
3.375	1.625	0.611782	0.68487	0.106719
3.625	1.625	0.890074	0.997798	0.107962
3.875	1.625	0.69121	0.775285	0.108444
4.125	1.625	0.121717	0.136737	0.109845
4.375	1.625	-0.513035	-0.575187	0.108055
4.625	1.625	-0.872599	-0.978453	0.108186
4.875	1.625	-0.764079	-0.85666	0.108072
5.125	1.625	-0.245651	-0.275163	0.107254
5.375	1.625	0.404601	0.453992	0.108793
5.625	1.625	0.837843	0.939525	0.108227
5.875	1.625	0.821631	0.920888	0.107784
6.125	1.625	0.364633	0.408082	0.106471
6.375	1.625	-0.287995	-0.32371	0.110329
6.625	1.625	-0.786124	-0.881792	0.108492
6.875	1.625	-0.862494	-0.966685	0.107782
7.125	1.625	-0.476115	-0.532833	0.106446
7.375	1.625	0.165721	0.186949	0.113546
7.625	1.625	0.718654	0.806409	0.108822
7.875	1.625	0.886009	0.993133	0.107865
8.125	1.625	0.577982	0.646919	0.106562
8.375	1.625	-0.0401644	-0.0464457	0.13524
8.625	1.625	-0.636767	-0.714887	0.109276
8.875	1.625	-0.891713	-0.999704	0.108023
9.125	1.625	-0.668202	-0.748058	0.106751
9.375	1.625	-0.0861552	-0.0949868	0.0929768
9.625	1.625	0.542125	0.609056	0.109894
9.875	1.625	0.879521	0.986266	0.108231
10.125	1.625	0.744992	0.834223	0.106963
10.375	1.625	0.210718	0.234518	0.101485
10.625	1.625	-0.436626	-0.491035	0.110805
10.875	1.625	-0.849689	-0.953087	0.108488
11.125	1.625	-0.806827	-0.903692	0.107189
11.375	1.625	-0.331034	-0.369356	0.103752
11.625	1.625	0.322388	0.363185	0.112331
11.875	1.625	0.802824	0.900833	0.108798
12.125	1.625	0.852476	0.955074	0.107423
12.375	1.625	0.444698	0.4968	0.104875
12.625	1.625	-0.201702	-0.228067	0.1156
12.875	1.625	-0.739874	-0.830549	0.109175
13.125	1.625	-0.881036	-0.987339	0.107667
13.375	1.625	-0.54944	-0.614302	0.105586
13.625	1.625	0.076983	0.0883837	0.128991
13.875	1.625	0.662098	0.743641	0.109653
14.125	1.625	0.891934	0.999843	0.107926
14.375	1.625	0.643159	0.719508	0.106113
14.625	1.625	0.0492624	0.0530685	0.0717215
14.875	1.625	-0.571072	-0.641849	0.110269
15.125	1.625	-0.884975	-0.992335	0.10819
15.375	1.625	-0.724005	-0.810313	0.106512
15.625	1.625	-0.17454	-0.193459	0.097793
15.875	1.625	0.468574	0.52721	0.111219
16.125	1.625	0.860237	0.964966	0.108531
16.375	1.625	0.790274	0.8849	0.106934
16.625	1.625	0.296219	0.329977	0.102303
16.875	1.625	-0.356827	-0.402019	0.112414
17.125	1.625	-0.818451	-0.918283	0.108716
17.375	1.625	-0.840963	-0.941775	0.107045
17.625	1.625	-0.412308	-0.45989	0.103464
17.875	1.625	0.237457	0.268782	0.116546
18.125	1.625	0.759612	0.85322	0.109711
18.375	1.625	0.873894	0.979801	0.10809
18.625	1.625	0.51888	0.580599	0.106302
18.875	1.625	-0.115059	-0.130166	0.116054
19.125	1.625	-0.687926	-0.77108	0.107842
19.375	1.625	-0.892552	-0.998216	0.105853
19.625	1.625	-0.61945	-0.689687	0.101838
19.875	1.625	-0.0155775	-0.0110565	0.408899
20.125	1.625	0.594509	0.673507	0.117294
20.375	1.625	0.882822	0.996652	0.114212
20.625	1.625	0.694013	0.784971	0.115874
20.875	1.625	0.12879	0.152057	0.153017
1.125	1.875	0.459471	0.512085	0.102745
1.375	1.875	0.853837	0.96017	0.110745
1.625	1.875	0.79056	0.893006	0.114721
1.875	1.875	0.303606	0.346635	0.124135
2.125	1.875	-0.346236	-0.385748	0.10243
2.375	1.875	-0.810645	-0.91113	0.110286
2.625	1.875	-0.840452	-0.94758	0.113054
2.875	1.875	-0.419391	-0.475537	0.118069
3.125	1.875	0.226972	0.25169	0.0982051
3.375	1.875	0.752085	0.843854	0.10875
3.625	1.875	0.874253	0.983187	0.110797
3.875	1.875	0.527801	0.594921	0.112822
4.125	1.875	-0.101605	-0.112594	0.0975964
4.375	1.875	-0.676463	-0.759688	0.109552
4.625	1.875	-0.888449	-0.999117	0.110765
4.875	1.875	-0.623832	-0.702397	0.111853
5.125	1.875	-0.0245265	-0.0287556	0.147073
5.375	1.875	0.58799	0.660317	0.109533
5.625	1.875	0.885122	0.995048	0.110474
5.875	1.875	0.707439	0.795815	0.111051
6.125	1.875	0.150236	0.16953	0.113806
6.375	1.875	-0.487572	-0.547729	0.10983
6.625	1.875	-0.863804	-0.971064	0.110456
6.875	1.875	-0.7766	-0.873305	0.110735
7.125	1.875	-0.27273	-0.30691	0.111367
7.375	1.875	0.377475	0.424179	0.110104
7.625	1.875	0.825164	0.927644	0.110474
7.875	1.875	0.830128	0.933315	0.11056
8.125	1.875	0.389694	0.438148	0.110588
8.375	1.875	-0.259833	-0.292139	0.110584
8.625	1.875	-0.769951	-0.865658	0.110559
8.875	1.875	-0.866952	-0.974645	0.110495
9.125	1.875	-0.498782	-0.560617	0.110297
9.375	1.875	0.137018	0.154251	0.11172
9.625	1.875	0.699304	0.786345	0.110691
9.875	1.875	0.886368	0.996468	0.11049
10.125	1.875	0.597834	0.671864	0.110187
10.375	1.875	-0.0114838	-0.0132767	0.135043
10.625	1.875	-0.614642	-0.691293	0.110881
10.875	1.875	-0.888	-0.998346	0.110529
11.125	1.875	-0.684875	-0.769665	0.110164
11.375	1.875	-0.114258	-0.127964	0.107103
11.625	1.875	0.517669	0.582405	0.111153
11.875	1.875	0.871825	0.980243	0.110602
12.125	1.875	0.758172	0.85206	0.110189
12.375	1.875	0.237692	0.266643	0.108574
12.625	1.875	-0.410332	-0.461861	0.111566
12.875	1.875	-0.838179	-0.942519	0.110704
13.125	1.875	-0.816266	-0.917401	0.110241
13.375	1.875	-0.356351	-0.399985	0.109089
13.625	1.875	0.29478	0.332072	0.112301
13.875	1.875	0.787734	0.885932	0.110842
14.125	1.875	0.857992	0.964381	0.110319
14.375	1.875	0.467852	0.525322	0.109399
14.625	1.875	-0.173339	-0.195637	0.113974
14.875	1.875	-0.721522	-0.811612	0.111001
15.125	1.875	-0.882543	-0.992059	0.110393
15.375	1.875	-0.569998	-0.640144	0.109579
15.625	1.875	0.0483985	0.0552857	0.124575
15.875	1.875	0.640811	0.721048	0.111278
16.125	1.875	0.889345	0.99988	0.110549
16.375	1.875	0.660627	0.742154	0.109852
16.625	1.875	0.0773776	0.0861718	0.102054
16.875	1.875	-0.547444	-0.616052	0.111368
17.125	1.875	-0.878575	-0.987689	0.110474
17.375	1.875	-0.738355	-0.82931	0.109675
17.625	1.875	-0.202063	-0.225904	0.105537
17.875	1.875	0.442473	0.498726	0.112793
18.125	1.875	0.849323	0.955729	0.111336
18.375	1.875	0.800069	0.899867	0.110902
18.625	1.875	0.321012	0.361116	0.111056
18.875	1.875	-0.330965	-0.371418	0.108914
19.125	1.875	-0.80625	-0.904641	0.108762
19.375	1.875	-0.850132	-0.952413	0.107392
19.625	1.875	-0.439508	-0.489099	0.101394
19.875	1.875	0.204686	0.236676	0.135165
20.125	1.875	0.735989	0.835446	0.119046
20.375	1.875	0.868289	0.985897	0.11929
20.625	1.875	0.529286	0.607293	0.128451
20.875	1.875	-0.10084	-0.0971969	0.0374766
1.125	2.125	0.639872	0.70867	0.0970796
1.375	2.125	0.889948	0.999449	0.109561
1.625	2.125	0.666742	0.753902	0.115612
1.875	2.125	0.088043	0.103794	0.151756
2.125	2.125	-0.53702	-0.602012	0.107958
2.375	2.125	-0.873748	-0.984765	0.112735
2.625	2.125	-0.741574	-0.839072	0.116197
2.875	2.125	-0.211195	-0.243113	0.131289
3.125	2.125	0.433094	0.483305	0.10389
3.375	2.125	0.845749	0.950371	0.110085
3.625	2.125	0.805309	0.907447	0.112556
3.875	2.125	0.333261	0.377567	0.117344
4.125	2.125	-0.317376	-0.354924	0.105793
4.375	2.125	-0.79771	-0.896955	0.110647
4.625	2.125	-0.850112	-0.957659	0.112303
4.875	2.125	-0.44645	-0.504463	0.114998
5.125	2.125	0.196765	0.21944	0.103332
5.375	2.125	0.734492	0.825586	0.110339
5.625	2.125	0.878245	0.988705	0.111722
5.875	2.125	0.550872	0.621262	0.113301
6.125	2.125	-0.072026	-0.0795636	0.0947362
6.375	2.125	-0.656287	-0.737694	0.110353
6.625	2.125	-0.888453	-0.999961	0.111512
6.875	2.125	-0.643955	-0.725627	0.112554
7.125	2.125	-0.053955	-0.0619053	0.128427
7.375	2.125	0.565004	0.635036	0.11028
7.625	2.125	0.880831	0.991203	0.111351
7.875	2.125	0.724064	0.815468	0.112087
8.125	2.125	0.178806	0.202135	0.115413
8.375	2.125	-0.462394	-0.519668	0.110212
8.625	2.125	-0.855502	-0.962606	0.111265
8.875	2.125	-0.789587	-0.888988	0.111813
9.125	2.125	-0.300012	-0.338319	0.113228
9.375	2.125	0.350542	0.393899	0.110072
9.625	2.125	0.813011	0.914742	0.111213
9.875	2.125	0.839247	0.944715	0.11164
10.125	2.125	0.415167	0.467732	0.112383
10.375	2.125	-0.231682	-0.260246	0.109757
10.625	2.125	-0.754219	-0.84857	0.111188
10.875	2.125	-0.872061	-0.981533	0.111532
11.125	2.125	-0.521972	-0.587783	0.111964
11.375	2.125	0.108198	0.121384	0.108632
11.625	2.125	0.680313	0.765414	0.111183
11.875	2.125	0.887384	0.998705	0.111466
12.125	2.125	0.618297	0.696069	0.111731
12.375	2.125	0.0174376	0.0199069	0.124039
12.625	2.125	-0.59278	-0.666938	0.111192
12.875	2.125	-0.884919	-0.995889	0.111428
13.125	2.125	-0.702219	-0.790424	0.111592
13.375	2.125	-0.142713	-0.1608	0.11248
13.625	2.125	0.493372	0.555113	0.111223
13.875	2.125	0.864715	0.97314	0.111417
14.125	2.125	0.772055	0.868958	0.111517
14.375	2.125	0.265109	0.298474	0.111784
14.625	2.125	-0.384097	-0.432178	0.111252
14.875	2.125	-0.827204	-0.930914	0.111407
15.125	2.125	-0.82644	-0.9301	0.111451
15.375	2.125	-0.382217	-0.430175	0.111485
15.625	2.125	0.267092	0.300593	0.111447
15.875	2.125	0.773063	0.870055	0.111478
16.125	2.125	0.864184	0.972627	0.111494
16.375	2.125	0.491549	0.553265	0.111548
16.625	2.125	-0.144897	-0.162991	0.111011
16.875	2.125	-0.703653	-0.791782	0.111305
17.125	2.125	-0.88491	-0.995686	0.111256
17.375	2.125	-0.591437	-0.665282	0.110998
17.625	2.125	0.0192436	0.0221268	0.130303
17.875	2.125	0.619375	0.697662	0.112212
18.125	2.125	0.886839	0.998816	0.11211
18.375	2.125	0.677994	0.763983	0.112554
18.625	2.125	0.104746	0.11918	0.121113
18.875	2.125	-0.525518	-0.589578	0.108654
19.125	2.125	-0.874896	-0.981955	0.109027
19.375	2.125	-0.756324	-0.847393	0.107469
19.625	2.125	-0.233996	-0.258102	0.0933964
19.875	2.125	0.411034	0.469693	0.124889
20.125	2.125	0.83159	0.94544	0.120421
20.375	2.125	0.800574	0.913843	0.123948
20.625	2.125	0.332678	0.391857	0.151023
20.875	2.125	-0.323742	-0.340408	0.0489585
1.125	2.375	0.780867	0.861192	0.0932724
1.375	2.375	0.871714	0.976588	0.107388
1.625	2.375	0.502728	0.567924	0.114798
1.875	2.375	-0.131858	-0.1455	0.0937604
2.125	2.375	-0.693754	-0.780846	0.111535
2.375	2.375	-0.882497	-0.997172	0.115
2.625	2.375	-0.597071	-0.678394	0.119875
2.875	2.375	0.00949054	0.0044257	1.14442
3.125	2.375	0.611894	0.68487	0.106555
3.375	2.375	0.886931	0.997798	0.111112
3.625	2.375	0.686861	0.775285	0.114055
3.875	2.375	0.118742	0.136737	0.131601
4.125	2.375	-0.512888	-0.575187	0.108312
4.375	2.375	-0.869325	-0.978453	0.111532
4.625	2.375	-0.759389	-0.85666	0.113546
4.875	2.375	-0.24203	-0.275163	0.120414
5.125	2.375	0.405245	0.453992	0.107375
5.375	2.375	0.835202	0.939525	0.111038
5.625	2.375	0.81716	0.920888	0.112639
5.875	2.375	0.36076	0.408082	0.115961
6.125	2.375	-0.289175	-0.32371	0.106684
6.375	2.375	-0.783974	-0.881792	0.110931
6.625	2.375	-0.858171	-0.966685	0.112254
6.875	2.375	-0.471945	-0.532833	0.114272
7.125	2.375	0.167498	0.186949	0.104041
7.375	2.375	0.717088	0.806409	0.110765
7.625	2.375	0.881946	0.993133	0.111956
7.875	2.375	0.573611	0.646919	0.113319
8.125	2.375	-0.0424927	-0.0464457	0.0851116
8.375	2.375	-0.635802	-0.714887	0.110625
8.625	2.375	-0.887976	-0.999704	0.111761
8.875	2.375	-0.663702	-0.748058	0.112766
9.125	2.375	-0.0833109	-0.0949868	0.122921
9.375	2.375	0.541786	0.609056	0.110449
9.625	2.375	0.876183	0.986266	0.111616
9.875	2.375	0.74045	0.834223	0.112408
10.125	2.375	0.207412	0.234518	0.115584
10.375	2.375	-0.436921	-0.491035	0.110204
10.625	2.375	-0.846815	-0.953087	0.111504
10.875	2.375	-0.802328	-0.903692	0.112167
11.125	2.375	-0.327328	-0.369356	0.113787
11.375	2.375	0.323312	0.363185	0.109787
11.625	2.375	0.80047	0.900833	0.111411
11.875	2.375	0.848109	0.955074	0.111996
12.125	2.375	0.440664	0.4968	0.112997
12.375	2.375	-0.203238	-0.228067	0.108866
12.625	2.375	-0.738087	-0.830549	0.111326
12.875	2.375	-0.876886	-0.987339	0.11187
13.125	2.375	-0.545156	-0.614302	0.11256
13.375	2.375	0.0791008	0.0883837	0.105029
13.625	2.375	0.660913	0.743641	0.111247
13.875	2.375	0.888082	0.999843	0.111779
14.125	2.375	0.638708	0.719508	0.112299
14.375	2.375	0.0466016	0.0530685	0.121859
14.625	2.375	-0.570516	-0.641849	0.111137
14.875	2.375	-0.881501	-0.992335	0.111691
15.125	2.375	-0.719481	-0.810313	0.112095
15.375	2.375	-0.171397	-0.193459	0.11404
15.625	2.375	0.468646	0.52721	0.111083
15.875	2.375	0.857195	0.964966	0.111684
16.125	2.375	0.785745	0.8849	0.112052
16.375	2.375	0.292626	0.329977	0.113192
16.625	2.375	-0.357567	-0.402019	0.110572
16.875	2.375	-0.815958	-0.918283	0.111431
17.125	2.375	-0.836597	-0.941775	0.111681
17.375	2.375	-0.408445	-0.45989	0.111864
17.625	2.375	0.238699	0.268782	0.111924
17.875	2.375	0.757505	0.85322	0.112181
18.125	2.375	0.869481	0.979801	0.112594
18.375	2.375	0.514406	0.580599	0.114007
18.625	2.375	-0.117369	-0.130166	0.0983131
18.875	2.375	-0.687083	-0.77108	0.108934
19.125	2.375	-0.889376	-0.998216	0.109035
19.375	2.375	-0.616178	-0.689687	0.106583
19.625	2.375	-0.0147597	-0.0110565	0.334933
19.875	2.375	0.59123	0.673507	0.122163
20.125	2.375	0.875332	0.996652	0.121727
20.375	2.375	0.683318	0.784971	0.129499
20.625	2.375	0.115735	0.152057	0.23887
20.875	2.375	-0.526355	-0.562454	0.0641804
1.125	2.625	0.873522	0.96017	0.0902426
1.375	2.625	0.799825	0.893006	0.104346
1.625	2.625	0.308136	0.346635	0.111067
1.875	2.625	-0.342954	-0.385748	0.110936
2.125	2.625	-0.806984	-0.91113	0.114304
2.375	2.625	-0.836307	-0.94758	0.117429
2.625	2.625	-0.41561	-0.475537	0.126021
2.875	2.625	0.229349	0.25169	0.0887638
3.125	2.625	0.752515	0.843854	0.10824
3.375	2.625	0.873044	0.983187	0.112027
3.625	2.625	0.525975	0.594921	0.115891
3.875	2.625	-0.102828	-0.112594	0.0867335
4.125	2.625	-0.676283	-0.759688	0.109788
4.375	2.625	-0.88688	-0.999117	0.112336
4.625	2.625	-0.621661	-0.702397	0.114944
4.875	2.625	-0.022873	-0.0287556	0.204572
5.125	2.625	0.588283	0.660317	0.109089
5.375	2.625	0.883938	0.995048	0.111663
5.625	2.625	0.705448	0.795815	0.113553
5.875	2.625	0.148528	0.16953	0.123883
6.125	2.625	-0.488071	-0.547729	0.108919
6.375	2.625	-0.862826	-0.971064	0.111464
6.625	2.625	-0.774671	-0.873305	0.112943
6.875	2.625	-0.270888	-0.30691	0.117371
7.125	2.625	0.378245	0.424179	0.108289
7.375	2.625	0.824454	0.927644	0.11124
7.625	2.625	0.828325	0.933315	0.112492
7.875	2.625	0.387771	0.438148	0.114978
8.125	2.625	-0.260843	-0.292139	0.107127
8.375	2.625	-0.769507	-0.865658	0.111072
8.625	2.625	-0.865295	-0.974645	0.112195
8.875	2.625	-0.496804	-0.560617	0.113826
9.125	2.625	0.138256	0.154251	0.103699
9.375	2.625	0.699137	0.786345	0.110903
9.625	2.625	0.884889	0.996468	0.111975
9.875	2.625	0.595838	0.671864	0.113157
10.125	2.625	-0.0129239	-0.0132767	0.0265799
10.375	2.625	-0.614754	-0.691293	0.110718
10.625	2.625	-0.886725	-0.998346	0.111806
10.875	2.625	-0.6829	-0.769665	0.112731
11.125	2.625	-0.112643	-0.127964	0.11973
11.375	2.625	0.518059	0.582405	0.110484
11.625	2.625	0.87078	0.980243	0.111669
11.875	2.625	0.756255	0.85206	0.11244
12.125	2.625	0.235932	0.266643	0.115176
12.375	2.625	-0.410991	-0.461861	0.110142
12.625	2.625	-0.837382	-0.942519	0.111549
12.875	2.625	-0.814443	-0.917401	0.112228
13.125	2.625	-0.354481	-0.399985	0.113765
13.375	2.625	0.295694	0.332072	0.10955
13.625	2.625	0.787201	0.885932	0.111443
13.875	2.625	0.856299	0.964381	0.112074
14.125	2.625	0.465909	0.525322	0.113099
14.375	2.625	-0.174491	-0.195637	0.108085
14.625	2.625	-0.721264	-0.811612	0.111319
14.875	2.625	-0.881014	-0.992059	0.111933
15.125	2.625	-0.56802	-0.640144	0.112669
15.375	2.625	0.0497639	0.0552857	0.099877
15.625	2.625	0.640831	0.721048	0.111251
15.875	2.625	0.888008	0.99988	0.111886
16.125	2.625	0.65865	0.742154	0.112516
16.375	2.625	0.0758201	0.0861718	0.120128
16.625	2.625	-0.547748	-0.616052	0.110873
16.875	2.625	-0.877467	-0.987689	0.111596
17.125	2.625	-0.736434	-0.82931	0.111992
17.375	2.625	-0.200366	-0.225904	0.113049
17.625	2.625	0.443025	0.498726	0.111686
17.875	2.625	0.848419	0.955729	0.112281
18.125	2.625	0.798173	0.899867	0.113009
18.375	2.625	0.319107	0.361116	0.116331
18.625	2.625	-0.331911	-0.371418	0.106369
18.875	2.625	-0.805814	-0.904641	0.109244
19.125	2.625	-0.848687	-0.952413	0.108909
19.375	2.625	-0.438056	-0.489099	0.104362
19.625	2.625	0.204989	0.236676	0.133884
19.875	2.625	0.734349	0.835446	0.121009
20.125	2.625	0.864518	0.985897	0.123115
20.375	2.625	0.523613	0.607293	0.137793
20.625	2.625	-0.108301	-0.0971969	0.114239
20.875	2.625	-0.696192	-0.749529	0.0711614
1.125	2.875	0.911982	0.999449	0.0875157
1.375	2.875	0.678503	0.753902	0.100012
1.625	2.875	0.0947559	0.103794	0.08708
1.875	2.875	-0.532392	-0.602012	0.115645
2.125	2.875	-0.86982	-0.984765	0.116724
2.375	2.875	-0.738041	-0.839072	0.120408
2.625	2.875	-0.20834	-0.243113	0.143033
2.875	2.875	0.434876	0.483305	0.100203
3.125	2.875	0.846318	0.950371	0.109486
3.375	2.875	0.80493	0.907447	0.112972
3.625	2.875	0.332518	0.377567	0.119314
3.875	2.875	-0.317853	-0.354924	0.104448
4.125	2.875	-0.797529	-0.896955	0.110848
4.375	2.875	-0.84929	-0.957659	0.113161
4.625	2.875	-0.445372	-0.504463	0.117136
4.875	2.875	0.197572	0.21944	0.0996546
5.125	2.875	0.734642	0.825586	0.110157
