-11	-16	-21	-26	-31	
-8.00000000000001	-13	-18	-23	-28	
-3	-8	-13	-18	-23	
4	-1	-6	-11	-16	
13	8	3	-2	-7	
-8	-13	-18	-23	-28	
-4.99993645869927	-9.99969966518017	-14.9993073351062	-19.9989365152126	-24.998729684859	
0.000267437836651285	-4.99899604197765	-9.99810221807976	-14.9974859515303	-19.9972344731849	
7.00118606171638	2.00319758437501	-2.99531478508904	-7.99466577434113	-12.9944714484609	
16.0056112565372	11.0092527674415	6.01078314042447	1.011335770926	-3.98847694987764	
-5.00000000000001	-10	-15	-20	-25	
-1.99991048259276	-6.99957643958069	-11.999022217387	-16.9984977456418	-21.9982050034089	
3.00037175739724	-1.99859756950032	-6.99733765140509	-11.9964637827974	-16.9961067504631	
10.0015482571055	5.00427012367273	0.00637105441409858	-4.99268769055646	-9.9924129920039	
19.0061913420712	14.0108388166871	9.01309884577425	4.01392963191072	-0.985820189349872	
-2	-7	-12	-17	-22	
1.0000635413007	-3.99969966518021	-8.99930733510622	-13.9989365152126	-18.998729684859	
6.00026743783664	1.00100395802233	-3.99810221807978	-8.99748595153033	-13.9972344731849	
13.0011860617164	8.00319758437504	3.00468521491098	-1.99466577434114	-6.99447144846089	
22.0056112565372	17.0092527674415	12.0107831404245	7.01133577092599	2.01152305012235	
0.999999999999997	-4	-9	-14	-19	
3.99999999999999	-1	-5.99999999999999	-11	-16	
8.99999999999999	3.99999999999998	-1	-6	-11	
16	11	5.99999999999998	0.999999999999988	-4.00000000000002	
25	20	15	10	5	
